x	y	part
566122	238502	JU
566185	238483	JU
566211	238472	JU
566257	238449	JU
566302	238439	JU
566314	238432	JU
566352	238399	JU
566356	238398	JU
566365	238392	JU
566378	238388	JU
566403	238385	JU
566449	238386	JU
566469	238384	JU
566482	238387	JU
566551	238408	JU
566574	238425	JU
566585	238434	JU
566606	238458	JU
566620	238471	JU
566712	238541	JU
566754	238580	JU
566781	238614	JU
566806	238649	JU
566828	238691	JU
566849	238731	JU
566855	238750	JU
566859	238763	JU
566870	238779	JU
566880	238802	JU
566898	238824	JU
566937	238864	JU
566945	238874	JU
566965	238896	JU
566980	238910	JU
567018	238945	JU
567035	238960	JU
567053	238980	JU
567070	239010	JU
567083	239025	JU
567099	239036	JU
567120	239044	JU
567144	239050	JU
567170	239051	JU
567187	239050	JU
567203	239047	JU
567250	239029	JU
567273	239023	JU
567322	239018	JU
567342	239012	JU
567362	239005	JU
567391	238994	JU
567408	239003	JU
567450	239039	JU
567536	239142	JU
567543	239168	JU
567566	239187	JU
567574	239228	JU
567584	239337	JU
567609	239447	JU
567622	239493	JU
567626	239595	JU
567635	239671	JU
567642	239688	JU
567644	239711	JU
567662	239773	JU
567697	239827	JU
567744	239862	JU
567808	239891	JU
567846	239902	JU
567849	239921	JU
567874	239976	JU
567889	240018	JU
567910	240074	JU
567950	240137	JU
567970	240200	JU
567991	240271	JU
568028	240356	JU
568042	240408	JU
568051	240442	JU
568060	240510	JU
568050	240569	JU
568040	240614	JU
568018	240675	JU
568000	240758	JU
567982	240789	JU
567971	240831	JU
567963	240848	JU
567941	240880	JU
567920	240894	JU
567905	240947	JU
567894	240976	JU
567875	241023	JU
567859	241058	JU
567846	241067	JU
567843	241089	JU
567821	241124	JU
567628	241146	JU
567542	241137	JU
567569	241278	JU
567586	241439	JU
567597	241606	JU
567655	241615	JU
567727	241622	JU
567762	241626	JU
567810	241633	JU
567847	241651	JU
567881	241657	JU
567951	241671	JU
568008	241688	JU
568070	241697	JU
568137	241700	JU
568214	241706	JU
568262	241702	JU
568301	241712	JU
568397	241730	JU
568443	241731	JU
568530	241744	JU
568599	241756	JU
568669	241765	JU
568743	241771	JU
568785	241784	JU
568797	241779	JU
568819	241782	JU
568862	241794	JU
568938	241811	JU
569023	241835	JU
569092	241847	JU
569118	241856	JU
569167	241865	JU
569159	241922	JU
569235	241948	JU
569299	241946	JU
569338	241956	JU
569384	241993	JU
569402	242017	JU
569453	242018	JU
569534	241991	JU
569586	241982	JU
569645	241974	JU
569987	241858	JU
570033	241830	JU
570112	241806	JU
570159	241801	JU
570234	241803	JU
570291	241810	JU
570344	241865	JU
570413	241934	JU
570472	241991	JU
570637	242155	JU
570843	242359	JU
571012	242535	JU
571155	242683	JU
571097	242704	JU
571072	242690	JU
571053	242722	JU
570978	242717	JU
570899	242742	JU
570882	242762	JU
570855	242762	JU
570840	242775	JU
570869	242780	JU
570875	242780	JU
570905	242798	JU
570900	242814	JU
570906	242838	JU
570886	242857	JU
570850	242935	JU
570941	242982	JU
570978	243002	JU
571010	243017	JU
571024	243035	JU
570960	243110	JU
570972	243129	JU
571017	243161	JU
571046	243174	JU
571080	243181	JU
571093	243172	JU
571127	243183	JU
571151	243183	JU
571175	243203	JU
571213	243213	JU
571258	243224	JU
571284	243265	JU
571308	243279	JU
571334	243281	JU
571370	243275	JU
571401	243346	JU
571459	243493	JU
571489	243568	JU
571523	243649	JU
571561	243743	JU
571567	243756	JU
571516	243786	JU
571477	243809	JU
571430	243847	JU
571323	243935	JU
571265	243981	JU
571171	244048	JU
571124	244087	JU
571055	244126	JU
571024	244136	JU
570991	244140	JU
570937	244144	JU
570801	244147	JU
570693	244158	JU
570622	244170	JU
570632	244277	JU
570672	244416	JU
570723	244497	JU
570763	244525	JU
570820	244557	JU
570846	244572	JU
570849	244596	JU
570846	244631	JU
570836	244681	JU
570810	244787	JU
570789	244833	JU
570770	244907	JU
570762	244954	JU
570757	245068	JU
570772	245156	JU
570777	245180	JU
570688	245301	JU
570667	245361	JU
570644	245421	JU
570633	245486	JU
570644	245571	JU
570635	245629	JU
570634	245691	JU
570593	245738	JU
570573	245742	JU
570529	245791	JU
570515	245776	JU
570503	245799	JU
570396	245803	JU
570405	245822	JU
570365	245853	JU
570358	245866	JU
570323	245894	JU
570268	245935	JU
570226	245961	JU
570121	246010	JU
569977	246001	JU
569889	245997	JU
569853	245984	JU
569752	245979	JU
569715	245952	JU
569612	245944	JU
569556	245928	JU
569495	245912	JU
569472	245992	JU
569455	246054	JU
569457	246098	JU
569455	246138	JU
569452	246184	JU
569460	246270	JU
569458	246316	JU
569447	246378	JU
569448	246429	JU
569448	246475	JU
569446	246556	JU
569444	246615	JU
569326	246620	JU
569255	246607	JU
569177	246591	JU
569091	246554	JU
568978	246582	JU
568892	246599	JU
568817	246615	JU
568716	246635	JU
568715	246664	JU
568682	246654	JU
568629	246660	JU
568566	246667	JU
568519	246672	JU
568455	246691	JU
568398	246695	JU
568368	246713	JU
568343	246731	JU
568311	246743	JU
568292	246763	JU
568252	246815	JU
568247	246850	JU
568245	246951	JU
568041	246985	JU
567994	246922	JU
567946	246863	JU
567924	246847	JU
567861	246820	JU
567792	246937	JU
567790	246980	JU
567763	246957	JU
567738	246928	JU
567699	246877	JU
567673	246838	JU
567650	246805	JU
567607	246752	JU
567573	246712	JU
567533	246650	JU
567499	246585	JU
567488	246533	JU
567428	246451	JU
567391	246451	JU
567368	246437	JU
567360	246412	JU
567281	246372	JU
567199	246348	JU
567131	246305	JU
567014	246232	JU
566952	246182	JU
566895	246135	JU
566832	246092	JU
566776	246054	JU
566676	246002	JU
566594	245957	JU
566527	245932	JU
566488	245919	JU
566441	245915	JU
566342	245932	JU
566138	245957	JU
566068	245963	JU
566010	245971	JU
565921	245981	JU
565811	245983	JU
565758	245978	JU
565682	245968	JU
565619	245949	JU
565542	245925	JU
565495	245902	JU
565421	245868	JU
565336	245814	JU
565255	245775	JU
565183	245739	JU
565137	245713	JU
565101	245706	JU
565062	245687	JU
565018	245674	JU
564982	245644	JU
564946	245620	JU
564953	245599	JU
564945	245581	JU
564882	245597	JU
564849	245617	JU
564793	245635	JU
564740	245652	JU
564714	245649	JU
564678	245659	JU
564641	245683	JU
564634	245649	JU
564638	245616	JU
564563	245583	JU
564510	245559	JU
564492	245550	JU
564478	245548	JU
564454	245526	JU
564420	245518	JU
564373	245504	JU
564328	245510	JU
564307	245504	JU
564287	245487	JU
564181	245543	JU
564168	245564	JU
564158	245605	JU
564113	245602	JU
564033	245574	JU
563991	245536	JU
563921	245495	JU
563798	245512	JU
563739	245515	JU
563628	245489	JU
563574	245477	JU
563458	245491	JU
563382	245502	JU
563333	245488	JU
563268	245471	JU
563246	245575	JU
563191	245549	JU
563165	245543	JU
563101	245527	JU
563006	245517	JU
562963	245506	JU
562887	245511	JU
562833	245498	JU
562807	245498	JU
562786	245489	JU
562739	245454	JU
562717	245435	JU
562676	245415	JU
562663	245397	JU
562637	245382	JU
562613	245369	JU
562540	245323	JU
562476	245328	JU
562418	245333	JU
562354	245338	JU
562299	245342	JU
562255	245338	JU
562182	245331	JU
562126	245323	JU
562078	245316	JU
562029	245315	JU
561960	245313	JU
561911	245345	JU
561855	245383	JU
561809	245413	JU
561760	245375	JU
561708	245365	JU
561637	245352	JU
561592	245318	JU
561521	245277	JU
561399	245209	JU
561271	245138	JU
561213	245102	JU
561168	245078	JU
561123	245054	JU
561093	245083	JU
560975	245073	JU
560859	245070	JU
560787	245070	JU
560701	245101	JU
560653	245127	JU
560596	245158	JU
560551	245205	JU
560524	245264	JU
560505	245304	JU
560463	245329	JU
560426	245331	JU
560360	245340	JU
560287	245362	JU
560229	245378	JU
560199	245371	JU
560079	245412	JU
559962	245452	JU
559919	245460	JU
559825	245473	JU
559748	245508	JU
559733	245506	JU
559629	245533	JU
559588	245543	JU
559562	245546	JU
559515	245552	JU
559496	245541	JU
559455	245538	JU
559434	245508	JU
559396	245472	JU
559322	245372	JU
559300	245356	JU
559279	245349	JU
559262	245351	JU
559247	245374	JU
559205	245404	JU
559166	245424	JU
559124	245429	JU
559070	245434	JU
559025	245439	JU
558980	245451	JU
558976	245426	JU
558970	245407	JU
558926	245351	JU
558904	245330	JU
558931	245290	JU
558910	245275	JU
558915	245233	JU
558907	245220	JU
558888	245210	JU
558858	245184	JU
558841	245192	JU
558819	245183	JU
558780	245185	JU
558714	245168	JU
558669	245147	JU
558669	245117	JU
558642	245099	JU
558559	245065	JU
558498	245030	JU
558463	244999	JU
558461	244986	JU
558398	244957	JU
558345	244937	JU
558323	244864	JU
558300	244858	JU
558267	244856	JU
558218	244845	JU
558189	244841	JU
558133	244814	JU
558117	244803	JU
558082	244778	JU
558021	244768	JU
557994	244772	JU
557964	244770	JU
557922	244775	JU
557889	244783	JU
557854	244786	JU
557818	244789	JU
557779	244783	JU
557742	244789	JU
557747	244856	JU
557744	244890	JU
557724	244909	JU
557742	245013	JU
557750	245091	JU
557746	245153	JU
557743	245196	JU
557743	245262	JU
557745	245336	JU
557751	245366	JU
557782	245431	JU
557800	245456	JU
557803	245478	JU
557801	245506	JU
557801	245524	JU
557809	245542	JU
557828	245570	JU
557861	245599	JU
557891	245627	JU
557927	245651	JU
557951	245686	JU
557985	245743	JU
558021	245852	JU
558050	245943	JU
558068	246072	JU
558077	246142	JU
558089	246238	JU
558149	246348	JU
558158	246364	JU
558178	246433	JU
558150	246546	JU
558124	246620	JU
558116	246683	JU
558101	246793	JU
558086	246896	JU
558080	246953	JU
558081	247041	JU
558145	247130	JU
558216	247212	JU
558253	247250	JU
558350	247345	JU
558457	247446	JU
558481	247466	JU
558597	247545	JU
558699	247622	JU
558831	247727	JU
558920	247771	JU
559006	247817	JU
558986	247905	JU
558956	248015	JU
559083	248072	JU
559239	248077	JU
559320	248078	JU
559387	248080	JU
559502	248099	JU
559618	248115	JU
559714	248103	JU
559725	248195	JU
559816	248246	JU
559905	248282	JU
560001	248332	JU
560096	248381	JU
560238	248506	JU
560266	248561	JU
560303	248644	JU
560344	248717	JU
560345	248784	JU
560367	248854	JU
560350	248895	JU
560291	248910	JU
560243	248946	JU
560194	249003	JU
560165	249108	JU
560179	249226	JU
560207	249349	JU
560153	249392	JU
560121	249421	JU
560113	249451	JU
560102	249496	JU
560071	249574	JU
560044	249609	JU
560115	249657	JU
560206	249678	JU
560273	249692	JU
560357	249711	JU
560504	249725	JU
560505	249798	JU
560508	249878	JU
560510	249946	JU
560554	250034	JU
560606	250126	JU
560615	250184	JU
560626	250256	JU
560647	250340	JU
560682	250396	JU
560604	250473	JU
560474	250493	JU
560397	250528	JU
560340	250554	JU
560458	250586	JU
560560	250612	JU
560638	250635	JU
560756	250728	JU
560829	250778	JU
560863	250693	JU
560897	250604	JU
560961	250629	JU
561015	250665	JU
561055	250673	JU
561141	250681	JU
561247	250689	JU
561291	250688	JU
561321	250686	JU
561395	250683	JU
561459	250671	JU
561482	250664	JU
561624	250674	JU
561754	250671	JU
561838	250674	JU
561925	250676	JU
562029	250686	JU
562114	250698	JU
562244	250707	JU
562315	250937	JU
562395	251195	JU
562433	251317	JU
562435	251426	JU
562433	251428	JU
562458	251585	JU
562470	251667	JU
562487	251770	JU
562483	251910	JU
562480	252020	JU
562470	252165	JU
562467	252315	JU
562463	252425	JU
562460	252489	JU
562454	252622	JU
562449	252707	JU
562433	252965	JU
562426	253096	JU
562413	253272	JU
562411	253400	JU
562390	253481	JU
562390	253504	JU
562405	253600	JU
562404	253735	JU
562465	253765	JU
562526	253799	JU
562609	253792	JU
562711	253791	JU
562812	253798	JU
562913	253807	JU
563021	253828	JU
563124	253846	JU
563233	253872	JU
563330	253897	JU
563509	253942	JU
563705	253780	JU
564174	253996	JU
564180	254000	JU
564365	254203	JU
564488	254588	JU
564570	254873	JU
564660	255198	JU
564683	255245	JU
564775	255253	JU
564920	255253	JU
564953	255320	JU
565048	255325	JU
565130	255360	JU
565483	255483	JU
565715	255365	JU
565858	255340	JU
565995	255323	JU
566175	255340	JU
566403	255423	JU
566608	255523	JU
566850	255840	JU
567083	256023	JU
567030	256223	JU
566875	256250	JU
566798	256273	JU
566733	256283	JU
566765	256443	JU
566793	256648	JU
566755	256663	JU
566883	256800	JU
567023	256890	JU
567000	256948	JU
566911	257226	JU
566923	257307	JU
566952	257406	JU
566967	257473	JU
566965	257476	JU
566655	257440	JU
566304	257387	JU
566262	257447	JU
566240	257522	JU
566280	257650	JU
566370	257793	JU
566417	257867	JU
566403	257913	JU
566370	257970	JU
566297	258025	JU
566198	258053	JU
566126	258094	JU
566052	258134	JU
566063	258215	JU
566019	258337	JU
565958	258416	JU
565914	258494	JU
565920	258550	JU
565967	258664	JU
565980	258703	JU
566080	259013	JU
566077	259431	JU
566087	259668	JU
566023	259824	JU
565960	260040	JU
565872	260198	JU
565923	260252	JU
565811	260332	JU
565715	260385	JU
565639	260422	JU
565664	260521	JU
565902	260383	JU
565915	260397	JU
566065	260552	JU
566258	260661	JU
566442	260734	JU
566637	260821	JU
566740	260877	JU
566906	260966	JU
566975	261017	JU
566979	261089	JU
567233	261201	JU
567348	261236	JU
567459	261270	JU
567889	261414	JU
567967	261440	JU
568064	261481	JU
568214	261524	JU
568280	261520	JU
568388	261573	JU
568472	261600	JU
568574	261608	JU
568704	261597	JU
568832	261587	JU
568907	261441	JU
568942	261375	JU
569035	261255	JU
569079	261288	JU
569144	261279	JU
569191	261231	JU
569274	261154	JU
569353	261108	JU
569527	261016	JU
569712	261016	JU
569733	260829	JU
569889	260856	JU
570017	260871	JU
570201	260898	JU
570303	260930	JU
570389	260878	JU
570455	260825	JU
570525	260769	JU
570667	260665	JU
570768	260615	JU
570897	260558	JU
571020	260551	JU
571143	260545	JU
571145	260546	JU
571327	260588	JU
571525	260585	JU
571681	260494	JU
572098	260348	JU
572378	260246	JU
572396	260099	JU
572412	259954	JU
572585	259778	JU
572708	259809	JU
572837	259839	JU
572954	259893	JU
573077	259950	JU
573179	260026	JU
573226	260059	JU
573275	260096	JU
573327	260133	JU
573430	260208	JU
573493	260250	JU
573524	260269	JU
573639	260341	JU
573719	260416	JU
573838	260498	JU
573952	260543	JU
574050	260578	JU
574151	260564	JU
574251	260548	JU
574355	260505	JU
574487	260451	JU
574600	260455	JU
574680	260457	JU
574773	260476	JU
574865	260494	JU
574987	260501	JU
575151	260519	JU
575245	260513	JU
575325	260523	JU
575390	260530	JU
575405	260531	JU
575428	260537	JU
575509	260579	JU
575589	260623	JU
575668	260666	JU
575733	260723	JU
575799	260781	JU
575865	260838	JU
575929	260895	JU
576025	260971	JU
576103	261038	JU
576130	261063	JU
576153	261079	JU
576211	261130	JU
576250	261180	JU
576294	261215	JU
576378	261284	JU
576484	261365	JU
576530	261426	JU
576593	261507	JU
576659	261462	JU
576762	261403	JU
576885	261379	JU
577028	261350	JU
577173	261345	JU
577351	261296	JU
577437	261271	JU
577497	261231	JU
577547	261198	JU
577691	261105	JU
577896	260975	JU
578065	260879	JU
578179	260823	JU
578282	260769	JU
578348	260720	JU
578435	260657	JU
578521	260514	JU
578616	260380	JU
578662	260302	JU
578772	260188	JU
578863	260111	JU
578953	260028	JU
579049	259997	JU
579174	259955	JU
579294	259951	JU
579461	259966	JU
579562	259887	JU
579794	259894	JU
579864	259905	JU
579906	259914	JU
579991	259924	JU
580101	259960	JU
580195	259992	JU
580357	260010	JU
580505	260025	JU
580623	260041	JU
580674	260042	JU
580784	260060	JU
580891	260077	JU
580955	260097	JU
580986	260108	JU
581042	260121	JU
581073	260130	JU
581087	260133	JU
581116	260136	JU
581127	260138	JU
581132	260141	JU
581139	260150	JU
581144	260155	JU
581149	260159	JU
581156	260162	JU
581169	260164	JU
581175	260166	JU
581180	260171	JU
581186	260177	JU
581192	260181	JU
581203	260185	JU
581213	260188	JU
581224	260194	JU
581233	260200	JU
581238	260201	JU
581248	260200	JU
581256	260202	JU
581262	260206	JU
581273	260212	JU
581278	260213	JU
581282	260212	JU
581287	260207	JU
581290	260199	JU
581294	260196	JU
581297	260197	JU
581306	260203	JU
581309	260210	JU
581310	260217	JU
581307	260225	JU
581307	260229	JU
581308	260231	JU
581313	260234	JU
581319	260235	JU
581338	260233	JU
581345	260233	JU
581348	260231	JU
581347	260228	JU
581343	260217	JU
581344	260213	JU
581346	260210	JU
581349	260210	JU
581353	260212	JU
581364	260220	JU
581396	260249	JU
581406	260256	JU
581410	260256	JU
581423	260246	JU
581427	260245	JU
581431	260246	JU
581437	260250	JU
581445	260254	JU
581459	260258	JU
581464	260262	JU
581479	260283	JU
581484	260285	JU
581491	260286	JU
581496	260285	JU
581499	260282	JU
581495	260267	JU
581496	260263	JU
581498	260259	JU
581503	260258	JU
581509	260258	JU
581512	260261	JU
581513	260265	JU
581514	260274	JU
581515	260280	JU
581519	260286	JU
581524	260290	JU
581531	260293	JU
581537	260292	JU
581548	260281	JU
581553	260278	JU
581557	260278	JU
581565	260280	JU
581570	260283	JU
581575	260287	JU
581578	260292	JU
581579	260297	JU
581578	260309	JU
581584	260317	JU
581605	260325	JU
581613	260329	JU
581627	260338	JU
581638	260339	JU
581665	260336	JU
581701	260334	JU
581742	260338	JU
581790	260344	JU
581859	260362	JU
581910	260373	JU
581934	260377	JU
582010	260395	JU
582082	260414	JU
582096	260419	JU
582098	260413	JU
582108	260401	JU
582120	260386	JU
582122	260379	JU
582122	260340	JU
582119	260327	JU
582120	260311	JU
582126	260294	JU
582126	260290	JU
582123	260285	JU
582113	260280	JU
582110	260277	JU
582109	260270	JU
582109	260263	JU
582114	260254	JU
582132	260243	JU
582137	260238	JU
582149	260228	JU
582159	260225	JU
582169	260226	JU
582178	260227	JU
582181	260225	JU
582183	260219	JU
582184	260206	JU
582186	260200	JU
582190	260191	JU
582203	260169	JU
582205	260162	JU
582212	260147	JU
582220	260132	JU
582227	260120	JU
582239	260097	JU
582053	260020	JU
582006	259996	JU
581941	259966	JU
581917	259950	JU
581908	259945	JU
581884	259935	JU
581758	259891	JU
581744	259885	JU
581725	259886	JU
581706	259885	JU
581696	259887	JU
581688	259885	JU
581681	259878	JU
581678	259866	JU
581672	259857	JU
581655	259852	JU
581645	259844	JU
581637	259841	JU
581611	259835	JU
581599	259828	JU
581583	259824	JU
581573	259823	JU
581545	259823	JU
581520	259820	JU
581515	259820	JU
581511	259823	JU
581500	259833	JU
581492	259835	JU
581430	259827	JU
581419	259823	JU
581410	259815	JU
581400	259809	JU
581389	259807	JU
581375	259810	JU
581367	259810	JU
581360	259807	JU
581332	259785	JU
581332	259653	JU
581289	259520	JU
581220	259398	JU
581131	259268	JU
581028	259114	JU
580987	258937	JU
580941	258785	JU
580876	258583	JU
580856	258527	JU
580821	258469	JU
580724	258308	JU
580688	258208	JU
580656	258106	JU
580627	258079	JU
580611	258066	JU
580594	258055	JU
580596	258050	JU
580546	257946	JU
580546	257886	JU
580413	257642	JU
580358	257567	JU
580314	257508	JU
580311	257469	JU
580307	257460	JU
580314	257453	JU
580322	257448	JU
580326	257442	JU
580336	257437	JU
580338	257431	JU
580338	257420	JU
580339	257417	JU
580343	257416	JU
580350	257420	JU
580357	257426	JU
580364	257427	JU
580367	257425	JU
580369	257416	JU
580367	257406	JU
580367	257399	JU
580374	257394	JU
580387	257391	JU
580400	257387	JU
580403	257381	JU
580403	257370	JU
580396	257355	JU
580397	257343	JU
580392	257337	JU
580387	257337	JU
580375	257340	JU
580371	257339	JU
580367	257333	JU
580367	257329	JU
580369	257324	JU
580381	257315	JU
580384	257311	JU
580385	257303	JU
580389	257292	JU
580401	257281	JU
