x	y
659725	153038
659625	153031
659471	153002
659332	152954
659237	152922
659183	152901
659054	152853
658984	152822
658816	152728
658680	152785
658449	152810
658354	152813
658214	152810
657856	152722
657777	152665
657633	152622
657503	152584
657340	152516
657236	152438
657100	152480
657019	152509
656954	152537
656817	152604
656756	152648
656645	152700
656564	152739
656477	152832
656424	152946
656387	153060
656409	153201
656446	153317
656487	153483
656509	153658
656434	153657
656319	153649
656243	153657
656033	153683
655828	153663
655753	153647
655618	153644
655493	153641
655334	153607
655234	153590
655164	153579
655059	153556
654960	153534
654386	153691
654061	153830
653856	153915
653540	154029
653135	154103
652830	154128
652635	154307
652414	154592
652329	154737
652113	155046
651937	155276
651792	155286
651642	155285
651437	155340
651282	155390
651017	155429
650847	155404
650527	155483
650361	155583
650131	155752
649996	155752
649811	155717
649651	155717
649446	155791
649335	155891
649085	156086
648855	156210
648640	156175
648540	156170
648335	156164
648210	156164
647905	156203
647639	156233
647504	156223
647359	156187
647204	156242
646924	156352
646609	156406
646434	156451
646113	156530
645788	156634
645573	156904
645427	156929
645127	156998
644787	157038
644492	157072
644207	157037
643927	156931
643722	156771
643503	156605
643263	156515
643038	156465
642923	156479
642773	156499
642703	156384
642628	156274
642529	156079
642444	155904
642380	155719
642245	155478
642046	155268
641711	155233
641561	155227
641326	155207
641256	155197
641061	155101
640816	154991
640676	154831
640582	154676
640482	154516
640367	154370
640242	154260
640258	154160
640268	154010
640328	153890
640419	153741
640614	153551
640585	153326
640645	153091
640761	152901
640856	152752
641006	152537
640857	152257
640818	151932
640828	151637
640709	151552
640444	151376
640144	151241
639879	151130
639625	151065
639365	150974
639120	150819
638915	150799
638725	150793
638515	150628
638316	150448
638146	150302
638001	150172
637932	150047
637912	149932
637907	149772
637767	149737
637672	149702
637527	149637
637392	149571
637263	149486
637208	149436
637118	149326
636958	149216
636823	149150
636753	149125
636494	148805
636429	148665
636360	148500
636300	148410
636180	148424
636055	148439
635840	148314
635660	148234
635490	148153
635320	148068
635206	148018
635086	147993
634971	147997
634885	148032
634705	148072
634371	147946
634261	147851
634111	147766
633961	147706
633871	147670
633711	147585
633586	147555
633396	147505
633301	147500
633141	147509
632936	147509
632611	147488
632371	147483
632091	147477
631776	147467
631621	147472
631471	147586
631361	147586
631236	147551
631146	147496
630986	147405
630786	147260
630657	147160
630497	147065
630347	146949
630257	146864
630182	146819
630013	146719
629938	146629
629793	146509
629703	146353
629374	146063
629264	145973
629044	145877
628804	145762
628680	145687
628375	145566
628115	145451
627895	145345
627750	145255
627561	145060
627286	144864
627141	144739
626922	144564
626717	144404
626502	144263
626328	144168
626198	144033
625978	143797
625879	143682
625824	143617
625744	143477
625574	143332
625399	143267
625275	143156
625140	143076
625005	143006
624850	142876
624711	142745
624566	142620
624416	142495
624291	142385
624171	142280
623977	142144
623867	142064
623762	142009
623627	141979
623472	141968
623397	141788
623238	141568
623118	141503
622913	141428
622818	141392
622708	141297
622394	141217
622144	141141
621939	141086
621719	140981
621484	140770
621409	140710
621275	140600
621110	140405
621000	140289
620916	140174
620665	140399
620560	140524
620409	140663
620199	140838
619993	141057
619828	141222
619668	141392
619637	141497
619467	141491
619332	141456
619098	141186
618933	140986
618749	140815
618474	140615
618219	140484
618010	140369
617795	140184
617510	140163
617330	140153
617125	140153
616840	140127
616555	140182
616500	140216
616300	140683
616191	141340
615995	141517
615480	141422
615182	141388
614884	141368
614532	141117
614241	141009
613861	140927
613618	140812
613568	140763
613373	140631
613128	140520
612774	140435
612564	140359
612474	140319
612349	140304
612184	140149
612009	140008
611769	140058
611524	140168
611304	140252
611079	140257
610939	140221
610709	140146
610464	140031
610089	139960
609889	139965
609644	140044
609394	140084
609169	140113
608904	140098
608729	140068
608479	140042
608254	139967
607974	139901
607794	139901
607579	139896
607404	139785
607304	139605
607200	139410
607105	139175
607036	138935
607036	138710
607237	138610
607407	138426
607482	138361
607642	138271
607943	138172
608138	138122
608318	138072
608513	137963
608634	137858
608784	137718
608934	137574
609165	137349
609290	137169
609406	137020
609606	136765
609631	136665
609456	136625
609312	136594
609142	136569
608936	136664
608771	136753
608596	136793
608406	136728
608171	136547
608042	136432
607922	136302
607852	136212
607547	136121
607272	136061
606942	136020
606677	135990
606357	135999
605997	136004
605707	136033
605467	136043
605327	136043
605177	135917
605058	135777
605008	135647
604918	135497
604643	135326
604463	135391
604358	135426
604153	135451
603943	135475
603738	135530
603588	135595
603498	135659
603372	135834
603332	135919
603326	136219
603196	136289
602956	136308
602791	136313
602651	136313
602441	136317
602231	136322
602121	136322
601826	136291
601656	136311
601436	136371
601205	136475
600960	136595
600735	136704
600444	136854
600174	136948
599969	136963
599619	136882
599434	136712
599275	136557
599120	136456
598985	136456
598750	136476
598510	136465
598345	136430
598185	136330
598050	136195
597841	136029
597671	135929
597486	135894
597281	135833
597046	135768
596811	135717
596586	135647
596367	135522
596197	135401
596067	135316
595873	135164
595834	135034
595774	134859
595709	134728
595600	134588
595505	134473
595360	134368
595195	134268
594985	134157
594811	134042
594656	133942
594471	133881
594326	133821
594201	133751
594106	133701
593961	133590
593827	133485
593727	133405
593502	133325
593297	133289
593097	133254
592912	133184
592637	133093
592337	132943
592168	132857
592033	132837
591858	132837
591718	132821
591593	132741
591373	132651
591178	132590
590943	132535
590758	132505
590638	132499
590478	132459
590464	132239
590469	132154
590444	131969
590314	131794
590205	131614
590055	131454
589925	131343
589686	131223
589396	131147
589141	131132
588841	131126
588486	131091
588136	131040
587886	130920
587561	130834
587261	130814
586976	130833
586691	130832
586381	130847
586176	130872
585765	130881
585440	130850
585151	130780
584901	130719
584651	130674
584406	130643
584161	130663
583865	130707
583635	130782
583500	130837
583280	130921
583249	131101
583239	131216
583178	131566
583133	131761
583073	131951
582952	132165
582802	132325
582586	132615
582506	132740
582375	132979
582255	133169
582174	133369
582129	133509
582109	133739
582078	133919
582078	134119
582037	134359
582017	134563
582006	134718
581976	134838
581906	134923
581846	135053
581735	135158
581600	135433
581549	135577
581494	135767
581459	135902
581388	136107
581338	136217
581258	136397
581242	136502
581170	136413
581072	136344
580885	136216
580690	136171
580446	136110
580370	136199
580304	136315
580188	136413
580047	136470
579852	136479
579652	136484
579557	136529
579427	136653
579153	136621
578977	136673
578851	136697
578561	136767
578316	136801
578101	136821
577926	136826
577741	136795
577591	136720
577431	136615
577306	136580
577196	136584
577061	136594
576821	136584
576706	136569
576563	136388
576435	136277
576217	136299
576032	136327
575902	136317
575792	136322
575601	136342
575426	136351
575276	136356
575301	136471
575281	136596
575315	136811
575395	136976
575490	137131
575590	137266
575644	137372
575674	137512
575654	137681
575608	137846
575458	138031
575302	138236
575142	138415
575012	138585
574846	138780
574571	138994
574410	139044
574276	138980
573952	138449
573566	138286
573303	138271
573227	138247
572912	138221
572552	138241
572307	138305
572016	138375
571846	138409
571571	138419
571411	138284
571282	138158
571197	138033
571042	137888
570872	137733
570753	137623
570613	137532
570478	137542
570298	137602
569952	137811
569787	137906
569582	137975
569196	138035
568792	137974
568547	137873
568382	137798
568267	137713
568212	137558
568173	137328
568088	137003
568029	136803
568039	136648
567859	136717
567744	136802
567634	136782
567504	136772
567349	136881
567238	136951
567053	137081
566993	137211
566948	137321
566852	137525
566767	137675
566621	137810
566421	137960
566276	138074
566125	138194
566065	138309
565925	138419
565705	138568
565614	138628
565394	138818
565224	138927
565388	139193
565448	139328
565532	139538
565592	139798
565666	139988
565746	140203
565831	140398
565935	140558
566020	140649
566200	140824
566328	140934
566248	141002
566175	141114
566067	141201
565935	141398
565729	141602
565533	141781
565392	141983
565206	142207
565099	142369
564989	142346
564883	142313
564747	142271
564627	142238
564603	142318
564556	142454
564489	142600
564426	142717
564334	142853
564301	142949
564304	143119
564327	143249
564345	143404
564388	143583
564308	143829
564241	143946
564214	144111
564267	144260
564320	144419
564394	144578
564447	144767
564521	144946
564616	145204
564618	145539
564618	145805
564613	146050
564584	146320
564588	146520
564583	146771
564615	146992
564710	146982
564800	147128
564839	147173
564944	147288
565099	147458
565288	147733
565348	147838
565412	148168
565562	148524
565621	148749
565700	149164
565680	149404
565684	149638
565679	149838
565678	149978
565843	150164
565968	150279
566182	150404
566332	150529
566422	150590
566577	150790
566541	150890
566461	151035
566371	151244
566305	151459
566260	151684
566219	151914
566343	152075
566270	152363
566182	152649
566152	152874
566111	153128
566041	153258
565971	153448
565980	153523
566040	153698
565950	153858
565889	154003
565749	154247
565698	154437
565598	154722
565512	154972
565456	155232
565376	155421
565256	155441
565081	155496
564916	155411
564761	155325
564486	155220
564252	155115
564012	155084
563797	155079
563691	155114
563511	155188
563331	155263
563081	155372
562936	155247
562731	155152
562611	155112
562436	155056
562251	154991
562052	154926
561937	154885
561757	154810
561637	154740
561432	154710
561272	154664
561127	154569
560992	154434
560828	154294
560723	154204
560558	154153
560358	154108
560083	154087
559948	154072
559783	154072
559698	154052
559508	154036
559243	154016
559023	153991
558798	153915
558684	153650
558574	153435
558480	153215
558325	152980
558176	152754
558006	152559
557797	152284
557627	152089
557457	151943
557298	151813
557078	151698
556803	151532
556683	151407
556589	151322
556489	151152
556474	150992
556445	150917
556375	150762
556260	150591
556176	150441
556101	150311
556026	150156
555877	149931
555837	149791
555763	149521
555708	149416
555683	149361
555528	149171
555414	149020
555254	148850
555069	148705
554899	148655
554709	148644
554469	148669
554219	148843
554033	148968
553858	149083
553718	149147
553503	149177
553298	149217
553063	149216
552902	149306
552827	149351
552657	149475
552617	149525
552547	149640
552466	149725
552381	149820
552191	149899
552016	149909
551836	149844
551641	149728
551376	149683
551156	149648
550846	149587
550517	149536
550207	149486
550012	149441
549742	149465
549546	149505
549456	149670
549390	149909
549535	150120
549655	150350
549829	150565
549924	150745
550018	150950
550123	151175
550136	151341
550223	151545
550382	152151
550434	152666
550289	152718
550194	152780
550109	152840
549993	152963
549855	153102
549646	153316
549501	153301
549401	153341
549333	153382
549245	153444
549481	153794
549688	154243
549931	154596
549864	154648
549577	154862
549422	155068
549481	155318
549577	155591
549481	155885
549393	156158
549371	156460
549400	156703
549462	156795
549360	156833
549240	156897
549150	156982
549002	157131
548884	157248
548790	157248
548650	157217
548517	157201
548313	157154
548134	157006
547891	156881
547743	156724
547578	156560
547352	156412
547125	156341
546859	156302
546578	156310
546421	156318
546315	156342
546230	156362
546135	156342
545915	156387
545731	156378
545560	156356
545455	156351
545155	156445
544965	156600
544789	156819
544739	157004
544708	157174
544728	157364
544652	157574
544562	157589
544297	157588
544122	157548
544007	157513
543912	157473
543652	157547
543472	157582
543342	157607
543122	157636
542917	157521
542812	157476
542657	157416
542437	157400
542167	157375
542032	157364
541907	157349
541807	157389
541672	157469
541537	157668
541481	157848
541421	158123
541365	158353
541300	158441
541208	158556
541154	158587
541093	158633
540924	158626
540463	158541
540164	158472
539918	158725
539611	158702
539527	158879
539504	159101
539427	159347
539396	159608
539291	159766
539231	159774
539031	159838
538841	159913
538726	160053
538550	160222
538450	160282
538295	160322
538120	160352
537905	160361
537562	160402
537478	160364
537339	160349
537139	160410
537095	160435
536924	160545
536734	160744
536633	160939
536443	161213
536367	161383
536287	161538
536106	161763
535946	161957
535881	162067
535775	162257
535720	162502
535684	162697
535584	162837
535504	162941
535453	163151
535443	163391
535477	163641
535522	163801
535501	164026
535421	164206
535275	164426
535095	164605
534924	164790
534764	164930
534644	165004
534589	165064
534428	165219
534318	165309
534178	165398
533993	165513
533747	165658
533642	165742
533472	165862
533346	165987
533246	166122
533241	166217
533280	166377
533310	166532
533385	166762
533449	167002
533489	167237
533513	167432
533518	167592
533452	167772
533287	167806
533127	167786
532947	167806
532702	167840
532457	167945
532207	168014
531921	168059
531646	168033
531442	167958
531227	167813
531083	167752
530726	167520
530481	167397
530254	167369
530046	167360
529867	167426
529649	167492
529394	167633
528828	167917
528186	168219
527742	168455
527211	168668
526750	168502
526660	168471
526051	168049
525805	168210
525626	168417
525418	168653
525088	168937
524718	169194
524507	169255
524157	169375
523516	169573
523281	169643
522996	169752
522756	169857
522440	169971
522125	170056
521870	170085
521640	170015
521390	169879
521186	169739
520946	169534
520649	169358
520139	168805
519563	168342
519166	167898
518722	167671
518316	168011
518051	168304
517636	168096
517438	168304
517230	168823
517230	169343
517466	169928
517413	170305
517243	170412
517073	170492
516983	170546
516813	170546
516769	170251
516714	169971
516730	169766
516685	169536
516621	169191
516582	168956
516522	168736
516513	168456
516488	168106
516484	167956
516474	167801
516444	167706
516380	167551
516515	167381
516571	167132
516606	166867
516592	166652
516542	166447
516487	166312
516403	166182
516313	166011
516198	165876
516024	165706
515874	165581
515724	165431
515530	165190
515425	164965
515316	164775
515111	164555
514927	164314
514777	164149
514617	164014
514437	163919
514328	163858
514133	163843
513493	163562
513338	163422
513109	163226
512774	162961
512465	162700
512230	162475
511896	162209
511646	162009
511487	161849
511307	161684
511167	161573
510957	161428
510798	161323
510668	161248
510503	161137
510383	161067
510123	160897
509884	160721
509694	160561
509499	160411
509265	160245
509030	160080
508790	159905
508581	159754
508436	159629
508321	159539
508241	159479
508186	159419
508127	159294
507982	159143
507917	159013
507773	158863
507678	158738
507499	158388
507394	158222
507209	158002
507120	157852
507045	157737
506975	157617
506910	157532
506711	157251
506671	157176
506437	156986
506262	156771
506122	156616
505873	156380
505738	156235
505529	156030
505284	155769
505010	155494
504805	155284
504635	155123
504506	154993
504376	154858
504186	154648
503892	154337
503812	154232
503713	154107
503583	154017
503453	153927
503263	153786
503129	153641
503034	153521
502849	153361
502769	153245
502710	153130
502645	153040
502505	152870
502370	152720
502141	152450
501947	152219
501707	152004
501542	151844
501403	151728
501178	151568
501008	151423
500699	151207
500559	151067
500394	150897
500225	150712
500105	150571
499895	150421
499745	150321
499636	150246
499546	150190
499441	150105
499261	149970
499146	149840
498962	149700
498812	149589
498592	149419
498388	149249
498208	149108
498143	149052
497934	148605
497651	148359
497405	148076
497159	147800
496809	147547
496377	147331
495654	147018
495425	147081
495256	147119
495201	147228
495172	146706
495107	146785
495090	146927
495407	147136
496085	147819
496970	148658
497135	149013
497280	149410
497500	150048
497508	150078
497665	150418
497740	150588
498015	151183
498225	151780
498395	151995
498503	152143
498590	152248
498860	152588
499233	153013
499513	153325
500003	153878
500215	154130
500653	153763
500933	154125
501318	154618
501418	154758
501048	155045
501315	155350
501435	155470
501675	155695
501603	155773
500813	156563
500198	157168
499973	157403
499478	157898
499380	158000
499200	158193
498195	159218
498550	159593
498718	159730
498803	159793
499080	160038
499248	160418
499448	160690
499710	160870
499895	161053
500193	161288
500350	161433
500465	161528
500638	161585
500983	161893
501123	162030
501395	162160
501558	162190
501568	162220
501773	162460
501890	162635
502003	162733
502145	162880
502338	162875
502420	162908
502460	162888
502735	163045
502948	163153
503235	163323
503518	163503
503558	163653
503578	163773
503530	163855
503563	163985
503868	164123
504035	164375
504155	164418
504258	164480
504325	164603
504440	164565
504545	164648
504660	164708
504720	164768
504778	164843
504863	164873
504880	164910
504828	165013
504938	165075
505203	165460
505120	165565
505468	165755
505590	165610
505675	165685
505728	165678
505770	165708
505788	165793
505823	165778
505978	165968
506058	166075
506160	166168
506140	166228
506153	166273
506355	166345
506448	166338
506500	166408
506490	166480
506448	166495
506638	166718
507000	166833
507290	167045
507540	167408
507698	167738
507953	167968
508115	168075
508438	168438
509075	168960
509280	169135
509575	169395
510245	170000
510373	170115
510433	170325
510498	170305
510535	170375
510620	170375
510620	170515
510568	170520
510498	170543
510535	170718
510525	170818
511053	171158
511295	171355
511528	171708
511815	171775
512333	171963
512566	172115
512688	172088
513120	172363
513220	172430
513358	172513
513478	172590
513568	172650
514113	172995
514235	173068
514333	173113
514428	173163
514505	173215
514853	173413
515000	173385
515415	173558
516091	173798
516400	174035
516718	174270
516930	174313
517055	174678
517331	174850
517441	175028
517458	175063
517553	175220
517610	175195
517640	175138
517718	175148
517755	175105
517793	175133
517858	175070
517930	175160
517970	175163
518000	175138
518060	175173
518058	175233
518438	175325
518415	175890
518150	175893
518201	175925
518245	175960
518353	176033
518398	176055
518473	176048
518523	176055
518620	176088
518648	176085
518683	176098
518720	176090
518763	176070
518818	176055
518838	176043
518880	176040
518953	176018
518980	176023
518993	176018
519015	176018
519028	176030
519060	176053
519078	176055
519145	176033
519170	176033
519193	176038
519206	176045
519228	176048
519283	176073
519308	176070
519331	176078
519383	176080
519405	176090
519473	176175
519548	176258
519805	176515
519903	176705
520013	176950
519953	177198
519880	177323
519740	177338
519740	177433
520270	178003
520633	178128
520670	178233
520708	178265
520895	178173
520983	178198
521298	178273
521623	178358
521953	178458
522120	178498
522525	178643
522966	178898
523328	179228
523571	179440
523668	179545
523550	179588
523598	179983
523650	180033
523823	180180
524125	180450
524410	180713
524670	180810
524653	181005
524633	181305
524828	181700
524965	182000
525158	182430
524958	182590
524610	182860
524360	183075
523875	183450
523373	183875
523283	184263
523243	184470
523163	184793
523098	185078
523428	185243
523533	185290
523683	185370
523850	185445
523841	185565
523841	185620
523813	185845
523808	185960
523768	186250
523758	186350
524050	187325
524185	187525
524365	187815
524980	188783
525368	189378
525383	189585
525413	189853
525425	190020
525465	190378
525510	190905
525583	191673
525623	192065
525690	192778
525748	193440
525765	193703
525708	193845
525653	194000
525555	194240
525273	194883
524753	195670
524295	196385
524053	196755
523865	196980
523623	197215
523383	198003
523495	198043
523550	198068
523625	198110
523743	198185
523808	198203
523920	198240
523966	198278
524115	198383
524180	198410
524293	198498
524445	198580
524695	198795
524853	198998
524940	199065
524993	199100
525008	199173
525128	199253
525213	199345
525318	199475
525428	199550
525473	199600
525515	199658
525583	199845
525603	199913
525668	200028
525793	200140
525895	200263
525990	200475
526193	200653
526228	200690
526285	200783
526380	200968
526405	201010
526483	201103
526555	201208
526595	201275
526723	201438
526780	201523
526915	201675
526953	201723
527003	201765
527053	201820
527098	201863
527225	202010
527283	202068
527375	202168
527418	202210
527485	202258
527753	202445
527828	202530
528053	202758
528158	202868
528255	202958
528303	202985
528373	202898
528933	202045
529143	202165
529563	202388
530392	202625
530812	202761
531393	202911
531809	203052
532245	203207
532712	203396
533143	203551
533532	203678
533740	203751
534356	204050
534657	204210
534877	204338
535412	204615
535762	204888
536008	205054
536291	205275
536524	205492
536828	205602
537060	205644
537441	205686
537714	205742
537861	205802
538095	205914
538327	206091
538596	206342
538727	206528
539007	206818
539267	207099
539449	207424
539601	207638
539823	207966
539934	208128
540182	208369
540405	208597
540725	208856
540971	209038
541294	209247
541569	209378
541742	209457
542083	209615
542240	209685
542433	209753
542718	209613
542986	209539
543433	209419
543750	209323
544109	209160
544444	209139
544789	209112
545058	208938
545295	208839
545458	208789
545657	208742
546075	208673
546406	208546
546774	208463
547021	208375
547295	208345
547418	208261
547536	208347
547715	208466
547839	208567
548189	208715
548373	208809
548659	208969
548894	209116
549316	209437
549459	209542
549755	209852
549902	210038
550078	210212
550257	210446
550556	210711
550653	210772
550931	210993
551206	211279
551450	211526
551644	211769
551992	212128
552199	212326
552457	212552
552738	212733
553007	212969
553147	213124
553451	213364
553720	213470
553880	213624
554132	213816
554439	214005
554708	214246
555028	214531
555226	214749
555342	214915
555468	215121
555639	215410
555764	215681
555925	216016
555994	216269
556082	216481
556125	216725
556049	217003
556041	217203
556150	217450
556309	217709
556431	217895
556597	218070
556736	218195
556880	218285
557165	218145
557323	218075
557496	218004
557681	217998
558092	218314
558293	218462
558459	218632
558613	218887
558755	219112
559013	219598
559187	219858
559634	220208
560218	220583
560811	220953
561578	221412
562558	222109
563560	222855
563982	223166
564373	223498
564738	223621
564996	223697
565369	223759
565795	223940
565869	224052
566363	224290
566519	224460
566685	224611
566937	224798
567066	224904
567239	225128
567472	225355
567606	225475
567802	225619
567976	225748
568157	225917
568424	226093
568761	226282
569072	226451
569323	226622
569660	226801
569869	226929
570087	227007
570349	227058
570553	227146
570777	227263
571052	227384
571041	227524
570981	227646
570873	227865
570788	228023
570642	228289
570428	228611
570695	228952
571017	229287
571387	229699
571872	230118
572330	230487
572736	230779
573184	231134
573306	231340
573320	231633
573397	231851
573487	232138
573549	232476
573556	232681
573630	232934
573676	233122
573688	233312
573713	233456
573788	233850
573856	234213
573996	234924
574080	235917
574149	236465
574267	236966
574333	237284
574330	237655
574385	237923
574453	238291
574484	238635
574558	238883
574592	239142
574917	239406
575361	239656
575892	239948
576706	240195
577309	240405
577891	240865
578395	241413
579071	242126
579532	242565
579962	243011
580458	243584
580772	243984
581118	244417
581398	245013
581597	245537
581779	245719
582139	245647
582391	245804
582811	246224
582925	246363
583009	246409
583016	246634
583012	246794
582934	246987
582840	247191
582868	247550
582907	247799
582946	248063
583077	248088
583274	248142
583442	248221
583651	248344
583827	248353
584101	248308
584288	248372
584467	248476
584354	248699
584222	248786
583899	249021
583845	249257
583636	249439
583562	249742
583629	250052
583548	250234
583730	250436
584310	250995
584404	251136
584417	251614
584626	251716
584694	251931
584743	252275
585104	252567
