river_nr	x	y	river
16	713320	86198	ticino
16	713319	86194	ticino
16	713316	86186	ticino
16	713316	86183	ticino
16	713315	86179	ticino
16	713315	86175	ticino
16	713308	86135	ticino
16	713305	86107	ticino
16	713298	86000	ticino
16	713302	85986	ticino
16	713313	85963	ticino
16	713341	85925	ticino
16	713350	85909	ticino
16	713356	85887	ticino
16	713364	85856	ticino
16	713369	85844	ticino
16	713378	85831	ticino
16	713393	85818	ticino
16	713407	85805	ticino
16	713412	85794	ticino
16	713414	85779	ticino
16	713419	85761	ticino
16	713433	85737	ticino
16	713436	85727	ticino
16	713435	85723	ticino
16	713420	85709	ticino
16	713403	85701	ticino
16	713391	85686	ticino
16	713388	85676	ticino
16	713381	85647	ticino
16	713376	85639	ticino
16	713351	85610	ticino
16	713346	85596	ticino
16	713328	85566	ticino
16	713325	85560	ticino
16	713286	85519	ticino
16	713268	85495	ticino
16	713252	85468	ticino
16	713244	85442	ticino
16	713243	85428	ticino
16	713244	85392	ticino
16	713244	85380	ticino
16	713243	85358	ticino
16	713244	85343	ticino
16	713240	85296	ticino
16	713231	85275	ticino
16	713231	85269	ticino
16	713230	85255	ticino
16	713228	85242	ticino
16	713221	85231	ticino
16	713212	85220	ticino
16	713201	85204	ticino
16	713189	85185	ticino
16	713146	85131	ticino
16	713143	85130	ticino
16	713141	85127	ticino
16	713118	85101	ticino
16	713106	85079	ticino
16	713092	85046	ticino
16	713087	85026	ticino
16	713088	85003	ticino
16	713095	84991	ticino
16	713108	84982	ticino
16	713127	84984	ticino
16	713136	84983	ticino
16	713139	84981	ticino
16	713140	84974	ticino
16	713142	84968	ticino
16	713143	84953	ticino
16	713126	84935	ticino
16	713121	84925	ticino
16	713120	84920	ticino
16	713119	84904	ticino
16	713125	84885	ticino
16	713128	84882	ticino
16	713133	84879	ticino
16	713147	84875	ticino
16	713150	84872	ticino
16	713172	84848	ticino
16	713196	84827	ticino
16	713188	84817	ticino
16	713192	84814	ticino
16	713195	84812	ticino
16	713208	84829	ticino
16	713211	84829	ticino
16	713247	84804	ticino
16	713277	84785	ticino
16	713300	84770	ticino
16	713330	84751	ticino
16	713327	84725	ticino
16	713349	84713	ticino
16	713376	84701	ticino
16	713403	84692	ticino
16	713417	84687	ticino
16	713438	84672	ticino
16	713461	84652	ticino
16	713486	84629	ticino
16	713511	84604	ticino
16	713536	84583	ticino
16	713553	84569	ticino
16	713567	84559	ticino
16	713571	84558	ticino
16	713580	84569	ticino
16	713605	84563	ticino
16	713622	84562	ticino
16	713647	84565	ticino
16	713663	84569	ticino
16	713668	84567	ticino
16	713681	84557	ticino
16	713688	84549	ticino
16	713693	84546	ticino
16	713699	84544	ticino
16	713704	84544	ticino
16	713707	84543	ticino
16	713727	84543	ticino
16	713770	84554	ticino
16	713782	84558	ticino
16	713794	84569	ticino
16	713801	84575	ticino
16	713809	84585	ticino
16	713811	84601	ticino
16	713817	84612	ticino
16	713824	84617	ticino
16	713829	84618	ticino
16	713835	84622	ticino
16	713841	84632	ticino
16	713852	84659	ticino
16	713859	84685	ticino
16	713860	84699	ticino
16	713861	84723	ticino
16	713860	84758	ticino
16	713858	84770	ticino
16	713858	84789	ticino
16	713866	84790	ticino
16	713869	84835	ticino
16	713873	84872	ticino
16	713872	84878	ticino
16	713868	84888	ticino
16	713866	84929	ticino
16	713866	84934	ticino
16	713862	84956	ticino
16	713847	84985	ticino
16	713844	84999	ticino
16	713846	85007	ticino
16	713854	85013	ticino
16	713892	85015	ticino
16	713907	85019	ticino
16	713924	85027	ticino
16	713930	85034	ticino
16	713939	85055	ticino
16	713950	85089	ticino
16	713959	85118	ticino
16	713971	85152	ticino
16	713984	85178	ticino
16	714009	85207	ticino
16	714009	85214	ticino
16	714018	85226	ticino
16	714033	85245	ticino
16	714055	85269	ticino
16	714062	85280	ticino
16	714063	85289	ticino
16	714061	85306	ticino
16	714055	85321	ticino
16	714052	85332	ticino
16	714054	85338	ticino
16	714059	85340	ticino
16	714077	85343	ticino
16	714113	85344	ticino
16	714131	85348	ticino
16	714153	85356	ticino
16	714171	85365	ticino
16	714185	85380	ticino
16	714197	85397	ticino
16	714203	85402	ticino
16	714207	85405	ticino
16	714211	85406	ticino
16	714220	85424	ticino
16	714227	85443	ticino
16	714234	85468	ticino
16	714239	85495	ticino
16	714238	85528	ticino
16	714238	85558	ticino
16	714239	85579	ticino
16	714246	85598	ticino
16	714251	85606	ticino
16	714262	85616	ticino
16	714281	85626	ticino
16	714283	85630	ticino
16	714290	85631	ticino
16	714294	85634	ticino
16	714300	85634	ticino
16	714306	85636	ticino
16	714385	85652	ticino
16	714427	85664	ticino
16	714456	85674	ticino
16	714504	85687	ticino
16	714507	85690	ticino
16	714560	85708	ticino
16	714651	85741	ticino
16	714674	85752	ticino
16	714688	85763	ticino
16	714690	85764	ticino
16	714709	85768	ticino
16	714717	85767	ticino
16	714731	85768	ticino
16	714738	85768	ticino
16	714742	85769	ticino
16	714756	85773	ticino
16	714777	85790	ticino
16	714819	85841	ticino
16	714834	85857	ticino
16	714856	85876	ticino
16	714885	85895	ticino
16	714911	85911	ticino
16	714945	85923	ticino
16	714948	85923	ticino
16	714957	85928	ticino
16	714992	85934	ticino
16	714999	85935	ticino
16	715003	85935	ticino
16	715014	85937	ticino
16	715017	85936	ticino
16	715063	85947	ticino
16	715084	85954	ticino
16	715104	85964	ticino
16	715124	85980	ticino
16	715133	85988	ticino
16	715142	85996	ticino
16	715145	86000	ticino
16	715149	86006	ticino
16	715176	86022	ticino
16	715217	86039	ticino
16	715236	86054	ticino
16	715270	86073	ticino
16	715306	86094	ticino
16	715309	86096	ticino
16	715321	86108	ticino
16	715346	86143	ticino
16	715363	86179	ticino
16	715372	86205	ticino
16	715383	86244	ticino
16	715383	86247	ticino
16	715392	86264	ticino
16	715410	86280	ticino
16	715438	86295	ticino
16	715546	86338	ticino
16	715566	86349	ticino
16	715569	86351	ticino
16	715586	86365	ticino
16	715604	86391	ticino
16	715622	86423	ticino
16	715641	86443	ticino
16	715648	86465	ticino
16	715659	86493	ticino
16	715667	86518	ticino
16	715665	86549	ticino
16	715655	86633	ticino
16	715656	86655	ticino
16	715662	86672	ticino
16	715678	86698	ticino
16	715700	86730	ticino
16	715733	86774	ticino
16	715778	86826	ticino
16	715800	86851	ticino
16	715825	86879	ticino
16	715846	86891	ticino
16	715885	86913	ticino
16	715929	86944	ticino
16	715941	86949	ticino
16	715946	86951	ticino
16	715999	86956	ticino
16	716016	86962	ticino
16	716059	86987	ticino
16	716071	87000	ticino
16	716073	87002	ticino
16	716079	87020	ticino
16	716089	87038	ticino
16	716107	87070	ticino
16	716114	87090	ticino
16	716124	87113	ticino
16	716136	87129	ticino
16	716155	87149	ticino
16	716169	87170	ticino
16	716178	87200	ticino
16	716186	87219	ticino
16	716204	87246	ticino
16	716207	87255	ticino
16	716204	87291	ticino
16	716206	87298	ticino
16	716220	87310	ticino
16	716235	87339	ticino
16	716241	87356	ticino
16	716243	87382	ticino
16	716241	87423	ticino
16	716238	87431	ticino
16	716231	87439	ticino
16	716229	87461	ticino
16	716236	87487	ticino
16	716250	87524	ticino
16	716251	87526	ticino
16	716250	87540	ticino
16	716255	87551	ticino
16	716277	87577	ticino
16	716299	87602	ticino
16	716309	87611	ticino
16	716328	87630	ticino
16	716331	87634	ticino
16	716335	87638	ticino
16	716341	87646	ticino
16	716345	87651	ticino
16	716351	87655	ticino
16	716362	87667	ticino
16	716366	87671	ticino
16	716383	87688	ticino
16	716388	87689	ticino
16	716393	87694	ticino
16	716397	87695	ticino
16	716403	87698	ticino
16	716413	87698	ticino
16	716431	87699	ticino
16	716439	87702	ticino
16	716451	87706	ticino
16	716463	87707	ticino
16	716474	87710	ticino
16	716482	87711	ticino
16	716486	87712	ticino
16	716490	87712	ticino
16	716498	87713	ticino
16	716501	87712	ticino
16	716512	87714	ticino
16	716515	87714	ticino
16	716520	87715	ticino
16	716530	87716	ticino
16	716563	87721	ticino
16	716570	87721	ticino
16	716577	87721	ticino
16	716580	87722	ticino
16	716586	87724	ticino
16	716592	87726	ticino
16	716603	87734	ticino
16	716619	87744	ticino
16	716626	87751	ticino
16	716628	87754	ticino
16	716633	87760	ticino
16	716635	87762	ticino
16	716639	87766	ticino
16	716674	87815	ticino
16	716714	87874	ticino
16	716727	87894	ticino
16	716741	87922	ticino
16	716755	87951	ticino
16	716780	87983	ticino
16	716809	88020	ticino
16	716877	88099	ticino
16	716894	88119	ticino
16	716909	88133	ticino
16	716932	88149	ticino
16	716951	88168	ticino
16	716971	88191	ticino
16	716989	88213	ticino
16	717015	88238	ticino
16	717042	88260	ticino
16	717060	88273	ticino
16	717071	88295	ticino
16	717080	88306	ticino
16	717091	88309	ticino
16	717119	88307	ticino
16	717144	88306	ticino
16	717156	88298	ticino
16	717172	88281	ticino
16	717188	88257	ticino
16	717219	88196	ticino
16	717235	88171	ticino
16	717247	88162	ticino
16	717271	88146	ticino
16	717286	88126	ticino
16	717304	88106	ticino
16	717320	88095	ticino
16	717332	88085	ticino
16	717347	88062	ticino
16	717357	88047	ticino
16	717370	88037	ticino
16	717377	88020	ticino
16	717400	88000	ticino
16	717419	88000	ticino
16	717446	87990	ticino
16	717465	87983	ticino
16	717495	87978	ticino
16	717530	87975	ticino
16	717554	87973	ticino
16	717579	87965	ticino
16	717599	87957	ticino
16	717615	87944	ticino
16	717651	87913	ticino
16	717679	87889	ticino
16	717708	87871	ticino
16	717739	87852	ticino
16	717790	87829	ticino
16	717841	87805	ticino
16	717884	87792	ticino
16	717918	87786	ticino
16	717941	87773	ticino
16	717960	87753	ticino
16	717975	87738	ticino
16	717986	87723	ticino
16	718004	87681	ticino
16	718033	87650	ticino
16	718071	87616	ticino
16	718105	87589	ticino
16	718153	87553	ticino
16	718216	87507	ticino
16	718231	87498	ticino
16	718251	87490	ticino
16	718261	87486	ticino
16	718264	87483	ticino
16	718287	87465	ticino
16	718291	87462	ticino
16	718311	87446	ticino
16	718324	87436	ticino
16	718336	87427	ticino
16	718339	87425	ticino
16	718349	87419	ticino
16	718353	87416	ticino
16	718363	87411	ticino
16	718379	87401	ticino
16	718400	87389	ticino
16	718410	87383	ticino
16	718418	87377	ticino
16	718426	87368	ticino
16	718473	87320	ticino
16	718501	87292	ticino
16	718533	87281	ticino
16	718549	87272	ticino
16	718563	87264	ticino
16	718577	87252	ticino
16	718614	87219	ticino
16	718620	87213	ticino
16	718623	87211	ticino
16	718626	87207	ticino
16	718633	87197	ticino
16	718638	87189	ticino
16	718640	87187	ticino
16	718649	87174	ticino
16	718652	87164	ticino
16	718659	87150	ticino
16	718666	87137	ticino
16	718692	87091	ticino
16	718723	87036	ticino
16	718731	87021	ticino
16	718745	87007	ticino
16	718765	86990	ticino
16	718781	86977	ticino
16	718793	86964	ticino
16	718806	86943	ticino
16	718814	86923	ticino
16	718818	86912	ticino
16	718816	86900	ticino
16	718811	86873	ticino
16	718813	86862	ticino
16	718828	86808	ticino
16	718838	86775	ticino
16	718847	86731	ticino
16	718852	86716	ticino
16	718877	86685	ticino
16	718880	86675	ticino
16	718886	86657	ticino
16	718886	86642	ticino
16	718873	86615	ticino
16	718854	86586	ticino
16	718847	86569	ticino
16	718845	86550	ticino
16	718842	86509	ticino
16	718841	86504	ticino
16	718840	86494	ticino
16	718839	86484	ticino
16	718838	86473	ticino
16	718841	86461	ticino
16	718840	86452	ticino
16	718840	86448	ticino
16	718841	86441	ticino
16	718843	86437	ticino
16	718843	86428	ticino
16	718842	86423	ticino
16	718844	86410	ticino
16	718846	86395	ticino
16	718846	86392	ticino
16	718847	86387	ticino
16	718847	86384	ticino
16	718847	86380	ticino
16	718849	86356	ticino
16	718850	86350	ticino
16	718852	86342	ticino
16	718853	86335	ticino
16	718858	86322	ticino
16	718860	86316	ticino
16	718866	86302	ticino
16	718867	86295	ticino
16	718869	86291	ticino
16	718870	86289	ticino
16	718872	86281	ticino
16	718872	86278	ticino
16	718875	86267	ticino
16	718879	86260	ticino
16	718883	86245	ticino
16	718884	86227	ticino
16	718884	86220	ticino
16	718886	86214	ticino
16	718886	86209	ticino
16	718886	86205	ticino
16	718886	86200	ticino
16	718887	86195	ticino
16	718888	86190	ticino
16	718891	86182	ticino
16	718893	86175	ticino
16	718895	86172	ticino
16	718895	86168	ticino
16	718897	86163	ticino
16	718898	86159	ticino
16	718899	86154	ticino
16	718899	86150	ticino
16	718900	86143	ticino
16	718901	86137	ticino
16	718900	86131	ticino
16	718900	86124	ticino
16	718899	86120	ticino
16	718900	86105	ticino
16	718896	86078	ticino
16	718886	86031	ticino
16	718882	86000	ticino
16	718881	85993	ticino
16	718880	85981	ticino
16	718875	85963	ticino
16	718876	85955	ticino
16	718878	85940	ticino
16	718878	85932	ticino
16	718871	85925	ticino
16	718863	85920	ticino
16	718828	85899	ticino
16	718827	85895	ticino
16	718828	85893	ticino
16	718840	85888	ticino
16	718876	85875	ticino
16	718900	85860	ticino
16	718916	85848	ticino
16	718919	85844	ticino
16	718921	85841	ticino
16	718923	85838	ticino
16	718931	85820	ticino
16	718931	85796	ticino
16	718938	85783	ticino
16	718958	85755	ticino
16	718961	85749	ticino
16	718970	85725	ticino
16	718979	85706	ticino
16	718995	85681	ticino
16	719011	85656	ticino
16	719024	85635	ticino
16	719047	85600	ticino
16	719048	85593	ticino
16	719057	85546	ticino
16	719060	85534	ticino
16	719061	85517	ticino
16	719062	85492	ticino
16	719058	85463	ticino
16	719046	85420	ticino
16	719044	85417	ticino
16	719041	85404	ticino
16	719041	85390	ticino
16	719035	85371	ticino
16	719026	85351	ticino
16	719020	85320	ticino
16	719014	85308	ticino
16	719000	85287	ticino
16	718994	85273	ticino
16	718991	85261	ticino
16	718991	85237	ticino
16	718986	85223	ticino
16	718957	85178	ticino
16	718953	85157	ticino
16	718947	85143	ticino
16	718948	85129	ticino
16	718955	85111	ticino
16	718978	85099	ticino
16	718995	85085	ticino
16	718998	85080	ticino
16	718998	85058	ticino
16	719000	85044	ticino
16	719013	85030	ticino
16	719021	85024	ticino
16	719025	85022	ticino
16	719031	85021	ticino
16	719056	85030	ticino
16	719080	85041	ticino
16	719103	85058	ticino
16	719118	85074	ticino
16	719133	85092	ticino
16	719143	85106	ticino
16	719173	85102	ticino
16	719174	85089	ticino
16	719176	85077	ticino
16	719189	85057	ticino
16	719196	85039	ticino
16	719209	85006	ticino
16	719211	85000	ticino
16	719217	84986	ticino
16	719221	84963	ticino
16	719227	84944	ticino
16	719238	84927	ticino
16	719248	84918	ticino
16	719257	84916	ticino
16	719306	84907	ticino
16	719317	84907	ticino
16	719323	84905	ticino
16	719328	84894	ticino
16	719329	84880	ticino
16	719326	84867	ticino
16	719329	84867	ticino
16	719333	84867	ticino
16	719344	84871	ticino
16	719347	84878	ticino
16	719353	84902	ticino
16	719358	84905	ticino
16	719375	84904	ticino
16	719421	84898	ticino
16	719425	84909	ticino
16	719473	84903	ticino
16	719503	84899	ticino
16	719524	84904	ticino
16	719524	84912	ticino
16	719561	84922	ticino
16	719561	84915	ticino
16	719588	84924	ticino
16	719600	84924	ticino
16	719611	84928	ticino
16	719627	84942	ticino
16	719629	84950	ticino
16	719651	84963	ticino
16	719675	85010	ticino
16	719687	85036	ticino
16	719694	85048	ticino
16	719708	85064	ticino
16	719718	85084	ticino
16	719720	85086	ticino
16	719745	85136	ticino
16	719755	85160	ticino
16	719759	85175	ticino
16	719761	85178	ticino
16	719769	85206	ticino
16	719774	85227	ticino
16	719778	85249	ticino
16	719780	85274	ticino
16	719781	85285	ticino
16	719781	85324	ticino
16	719780	85333	ticino
16	719778	85435	ticino
16	719772	85473	ticino
16	719771	85482	ticino
16	719770	85490	ticino
16	719773	85500	ticino
16	719784	85550	ticino
16	719785	85554	ticino
16	719789	85575	ticino
16	719795	85599	ticino
16	719804	85625	ticino
16	719811	85646	ticino
16	719811	85650	ticino
16	719815	85658	ticino
16	719828	85688	ticino
16	719862	85775	ticino
16	719871	85801	ticino
16	719873	85818	ticino
16	719876	85834	ticino
16	719877	85848	ticino
16	719879	85877	ticino
16	719873	85903	ticino
16	719864	85921	ticino
16	719862	85927	ticino
16	719836	85970	ticino
16	719821	86000	ticino
16	719810	86030	ticino
16	719802	86073	ticino
16	719802	86087	ticino
16	719806	86100	ticino
16	719815	86128	ticino
16	719823	86152	ticino
16	719838	86176	ticino
16	719859	86205	ticino
16	719882	86239	ticino
16	719891	86256	ticino
16	719894	86275	ticino
16	719891	86310	ticino
16	719887	86339	ticino
16	719880	86371	ticino
16	719867	86406	ticino
16	719855	86421	ticino
16	719847	86427	ticino
16	719829	86437	ticino
16	719821	86447	ticino
16	719820	86448	ticino
16	719814	86463	ticino
16	719813	86476	ticino
16	719814	86492	ticino
16	719811	86500	ticino
16	719809	86505	ticino
16	719798	86524	ticino
16	719775	86550	ticino
16	719766	86567	ticino
16	719760	86580	ticino
16	719746	86592	ticino
16	719736	86596	ticino
16	719723	86596	ticino
16	719707	86598	ticino
16	719700	86602	ticino
16	719698	86604	ticino
16	719691	86612	ticino
16	719690	86625	ticino
16	719687	86631	ticino
16	719681	86639	ticino
16	719681	86644	ticino
16	719685	86651	ticino
16	719677	86657	ticino
16	719669	86647	ticino
16	719667	86647	ticino
16	719661	86648	ticino
16	719655	86656	ticino
16	719652	86688	ticino
16	719630	86704	ticino
16	719624	86711	ticino
16	719621	86713	ticino
16	719612	86723	ticino
16	719609	86724	ticino
16	719606	86728	ticino
16	719600	86742	ticino
16	719596	86753	ticino
16	719588	86766	ticino
16	719579	86780	ticino
16	719574	86788	ticino
16	719572	86793	ticino
16	719568	86798	ticino
16	719566	86804	ticino
16	719556	86816	ticino
16	719555	86819	ticino
16	719546	86826	ticino
16	719545	86829	ticino
16	719533	86839	ticino
16	719525	86847	ticino
16	719521	86853	ticino
16	719518	86857	ticino
16	719510	86864	ticino
16	719498	86879	ticino
16	719495	86882	ticino
16	719488	86891	ticino
16	719485	86896	ticino
16	719481	86899	ticino
16	719478	86905	ticino
16	719474	86910	ticino
16	719470	86915	ticino
16	719452	86942	ticino
16	719446	86954	ticino
16	719436	86968	ticino
16	719426	86976	ticino
16	719412	86990	ticino
16	719400	87000	ticino
16	719395	87003	ticino
16	719382	87008	ticino
16	719373	87011	ticino
16	719368	87012	ticino
16	719339	87025	ticino
16	719334	87027	ticino
16	719327	87033	ticino
16	719322	87037	ticino
16	719305	87053	ticino
16	719300	87058	ticino
16	719293	87066	ticino
16	719285	87079	ticino
16	719278	87091	ticino
16	719272	87114	ticino
16	719274	87119	ticino
16	719284	87145	ticino
16	719280	87161	ticino
16	719280	87181	ticino
16	719285	87199	ticino
16	719299	87200	ticino
16	719298	87208	ticino
16	719287	87208	ticino
16	719273	87235	ticino
16	719261	87259	ticino
16	719257	87283	ticino
16	719252	87301	ticino
16	719249	87333	ticino
16	719241	87352	ticino
16	719234	87377	ticino
16	719232	87400	ticino
16	719235	87423	ticino
16	719237	87466	ticino
16	719246	87534	ticino
16	719247	87544	ticino
16	719249	87569	ticino
16	719249	87593	ticino
16	719254	87634	ticino
16	719243	87647	ticino
16	719225	87668	ticino
16	719214	87673	ticino
16	719176	87675	ticino
16	719144	87674	ticino
16	719104	87680	ticino
16	719091	87682	ticino
16	719083	87687	ticino
16	719069	87696	ticino
16	719048	87697	ticino
16	719037	87697	ticino
16	718992	87697	ticino
16	718976	87702	ticino
16	718968	87708	ticino
16	718964	87715	ticino
16	718957	87714	ticino
16	718952	87734	ticino
16	718943	87746	ticino
16	718921	87764	ticino
16	718893	87788	ticino
16	718879	87809	ticino
16	718863	87843	ticino
16	718850	87862	ticino
16	718836	87874	ticino
16	718823	87885	ticino
16	718807	87893	ticino
16	718778	87901	ticino
16	718736	87936	ticino
16	718706	87965	ticino
16	718682	87989	ticino
16	718662	87998	ticino
16	718644	88012	ticino
16	718639	88020	ticino
16	718665	88039	ticino
16	718679	88044	ticino
16	718685	88047	ticino
16	718683	88050	ticino
16	718682	88052	ticino
16	718655	88050	ticino
16	718636	88042	ticino
16	718619	88031	ticino
16	718616	88029	ticino
16	718614	88040	ticino
16	718615	88050	ticino
16	718623	88071	ticino
16	718633	88080	ticino
16	718642	88083	ticino
16	718656	88108	ticino
16	718658	88123	ticino
16	718659	88133	ticino
16	718659	88171	ticino
16	718657	88185	ticino
16	718652	88222	ticino
16	718646	88234	ticino
16	718642	88255	ticino
16	718637	88286	ticino
16	718637	88288	ticino
16	718659	88345	ticino
16	718653	88406	ticino
16	718647	88459	ticino
16	718649	88477	ticino
16	718647	88521	ticino
16	718645	88527	ticino
16	718639	88542	ticino
16	718631	88556	ticino
16	718614	88576	ticino
16	718610	88577	ticino
16	718601	88576	ticino
16	718589	88588	ticino
16	718573	88605	ticino
16	718552	88610	ticino
16	718535	88615	ticino
16	718516	88633	ticino
16	718492	88655	ticino
16	718480	88663	ticino
16	718447	88666	ticino
16	718434	88677	ticino
16	718359	88713	ticino
16	718340	88730	ticino
16	718329	88734	ticino
16	718315	88768	ticino
16	718306	88803	ticino
16	718298	88852	ticino
16	718293	88881	ticino
16	718291	88887	ticino
16	718284	88921	ticino
16	718286	88972	ticino
16	718288	89000	ticino
16	718288	89005	ticino
16	718303	89028	ticino
16	718323	89067	ticino
16	718336	89102	ticino
16	718346	89136	ticino
16	718369	89194	ticino
16	718374	89229	ticino
16	718376	89247	ticino
16	718372	89279	ticino
16	718373	89296	ticino
16	718394	89364	ticino
16	718415	89420	ticino
16	718423	89441	ticino
16	718434	89504	ticino
16	718444	89558	ticino
16	718443	89577	ticino
16	718438	89611	ticino
16	718429	89646	ticino
16	718425	89658	ticino
16	718427	89677	ticino
16	718430	89696	ticino
16	718425	89719	ticino
16	718418	89733	ticino
16	718400	89751	ticino
16	718409	89765	ticino
16	718394	89776	ticino
16	718380	89760	ticino
16	718345	89786	ticino
16	718339	89777	ticino
16	718315	89796	ticino
16	718296	89844	ticino
16	718284	89898	ticino
16	718279	89956	ticino
16	718272	89980	ticino
16	718258	90011	ticino
16	718234	90033	ticino
16	718219	90047	ticino
16	718232	90108	ticino
16	718252	90225	ticino
16	718257	90231	ticino
16	718276	90231	ticino
16	718289	90231	ticino
16	718300	90235	ticino
16	718306	90246	ticino
16	718306	90254	ticino
16	718306	90262	ticino
16	718311	90303	ticino
16	718320	90334	ticino
16	718326	90332	ticino
16	718332	90357	ticino
16	718323	90358	ticino
16	718338	90403	ticino
16	718354	90419	ticino
16	718359	90418	ticino
16	718366	90426	ticino
16	718373	90449	ticino
16	718401	90608	ticino
16	718405	90645	ticino
16	718397	90650	ticino
16	718408	90697	ticino
16	718422	90786	ticino
16	718427	90817	ticino
16	718424	90824	ticino
16	718441	90885	ticino
16	718445	90890	ticino
16	718453	90901	ticino
16	718463	90914	ticino
16	718473	90934	ticino
16	718463	90934	ticino
16	718466	90958	ticino
16	718474	90972	ticino
16	718473	91001	ticino
16	718474	91047	ticino
16	718476	91131	ticino
16	718495	91187	ticino
16	718496	91209	ticino
16	718496	91228	ticino
16	718500	91237	ticino
16	718503	91243	ticino
16	718549	91288	ticino
16	718545	91295	ticino
16	718569	91313	ticino
16	718571	91317	ticino
16	718586	91348	ticino
16	718607	91392	ticino
16	718643	91449	ticino
16	718657	91477	ticino
16	718649	91482	ticino
16	718661	91547	ticino
16	718668	91547	ticino
16	718683	91637	ticino
16	718691	91728	ticino
16	718698	91728	ticino
16	718698	91757	ticino
16	718688	91758	ticino
16	718688	91772	ticino
16	718691	91791	ticino
16	718707	91876	ticino
16	718711	91893	ticino
16	718730	91942	ticino
16	718729	91975	ticino
16	718724	92036	ticino
16	718720	92090	ticino
16	718719	92143	ticino
16	718722	92182	ticino
16	718726	92235	ticino
16	718730	92254	ticino
16	718740	92272	ticino
16	718769	92303	ticino
16	718778	92315	ticino
16	718798	92353	ticino
16	718819	92392	ticino
16	718828	92401	ticino
16	718851	92415	ticino
16	718867	92424	ticino
16	718899	92443	ticino
16	718915	92448	ticino
16	718928	92447	ticino
16	718931	92437	ticino
16	718944	92443	ticino
16	718948	92450	ticino
16	718948	92462	ticino
16	718939	92496	ticino
16	718931	92522	ticino
16	718931	92531	ticino
16	718935	92537	ticino
16	718944	92542	ticino
16	718964	92541	ticino
16	718978	92549	ticino
16	718990	92562	ticino
16	718993	92574	ticino
16	718991	92613	ticino
16	718994	92639	ticino
16	719007	92686	ticino
16	719011	92700	ticino
16	719007	92711	ticino
16	718998	92717	ticino
16	718992	92737	ticino
16	718985	92758	ticino
16	718980	92765	ticino
16	718972	92771	ticino
16	718952	92778	ticino
16	718943	92787	ticino
16	718938	92800	ticino
16	718937	92804	ticino
16	718920	92858	ticino
16	718918	92874	ticino
16	718921	92884	ticino
16	718935	92894	ticino
16	718952	92906	ticino
16	718963	92920	ticino
16	718966	92942	ticino
16	718968	92953	ticino
16	718974	92966	ticino
16	718976	92990	ticino
16	718972	93030	ticino
16	718962	93090	ticino
16	718963	93106	ticino
16	718973	93116	ticino
16	718996	93129	ticino
16	719010	93132	ticino
16	719027	93141	ticino
16	719041	93157	ticino
16	719054	93184	ticino
16	719055	93195	ticino
16	719051	93200	ticino
16	719050	93211	ticino
16	719091	93253	ticino
16	719103	93267	ticino
16	719109	93275	ticino
16	719116	93291	ticino
16	719128	93321	ticino
16	719132	93352	ticino
16	719137	93362	ticino
16	719149	93369	ticino
16	719151	93371	ticino
16	719186	93406	ticino
16	719190	93421	ticino
16	719190	93443	ticino
16	719204	93451	ticino
16	719215	93482	ticino
16	719216	93491	ticino
16	719210	93499	ticino
16	719209	93507	ticino
16	719215	93519	ticino
16	719220	93536	ticino
16	719221	93547	ticino
16	719222	93563	ticino
16	719226	93571	ticino
16	719251	93598	ticino
16	719259	93598	ticino
16	719283	93625	ticino
16	719307	93669	ticino
16	719321	93681	ticino
16	719343	93697	ticino
16	719354	93714	ticino
16	719358	93745	ticino
16	719378	93758	ticino
16	719427	93783	ticino
16	719443	93809	ticino
16	719455	93819	ticino
16	719471	93826	ticino
16	719485	93834	ticino
16	719486	93878	ticino
16	719531	93907	ticino
16	719570	93931	ticino
16	719619	93962	ticino
16	719640	93969	ticino
16	719661	93972	ticino
16	719677	93978	ticino
16	719699	93987	ticino
16	719721	93988	ticino
16	719725	93988	ticino
16	719737	94000	ticino
16	719744	94000	ticino
16	719772	94042	ticino
16	719794	94074	ticino
16	719817	94077	ticino
16	719827	94089	ticino
16	719839	94104	ticino
16	719872	94108	ticino
16	719906	94114	ticino
16	719926	94121	ticino
16	719956	94144	ticino
16	719979	94157	ticino
16	720045	94186	ticino
16	720069	94202	ticino
16	720124	94255	ticino
16	720134	94261	ticino
16	720161	94266	ticino
16	720185	94275	ticino
16	720222	94285	ticino
16	720263	94307	ticino
16	720295	94325	ticino
16	720333	94343	ticino
16	720352	94350	ticino
16	720427	94347	ticino
16	720453	94350	ticino
16	720465	94359	ticino
16	720485	94373	ticino
16	720499	94379	ticino
16	720531	94385	ticino
16	720562	94391	ticino
16	720601	94405	ticino
16	720617	94417	ticino
16	720637	94433	ticino
16	720659	94443	ticino
16	720677	94447	ticino
16	720711	94450	ticino
16	720789	94486	ticino
16	720825	94502	ticino
16	720852	94508	ticino
16	720868	94512	ticino
16	720907	94539	ticino
16	720925	94554	ticino
16	720953	94588	ticino
16	720957	94590	ticino
16	720961	94594	ticino
16	720986	94611	ticino
16	721018	94632	ticino
16	721050	94645	ticino
16	721085	94652	ticino
16	721148	94652	ticino
16	721152	94647	ticino
16	721163	94647	ticino
16	721193	94652	ticino
16	721221	94661	ticino
16	721243	94665	ticino
16	721265	94676	ticino
16	721303	94696	ticino
16	721334	94711	ticino
16	721375	94733	ticino
16	721380	94736	ticino
16	721403	94753	ticino
16	721432	94770	ticino
16	721445	94782	ticino
16	721459	94795	ticino
