locality	valid	xkoord	ykoord	year	locality_name	masl	drainage	river_category	river_name	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km
578139	valid	578000	139423	2010	Chateau_dOex	1299	RHEIN	Bach	NA	2	302722	2266149	1.30	0.25	3_high	3_high	0.00	yes	1_no	10.00	10.00	2_natural	90.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.258064516	0.161290323	0	0	0	0.245283019	0.216981132	0	0	0.957310853	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	1
578179	valid	579000	179644	2010	Marly	661	RHEIN	Bach	NA	2	244406	1071198	1.80	0.05	2_medium	2_medium	0.00	no	1_no	15.00	15.00	1_no	0.00	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.2	0.24	0	0.06	0	0.350649351	0.103896104	0	0.038961039	0.006493506	0.369662116	0.4	0.063636364	0	0.036363636	0	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.283059683
584123	valid	584757	124000	2010	Vetroz	1135	RHONE	Bach	Lizerne	4	162807	47158286	5.00	0.27	3_high	3_high	0.00	no	3_medium	16.00	16.00	2_natural	15.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.352201258	0.044025157	0	0.018867925	0	0.290909091	0.031404959	0.003305785	0.008264463	0.71987741	0	0.092821782	0.077420242	0.003712871	0.005913091	0.811508014	0	0.076923077	0.066324786	0.003076923	0.004900285	0.821519026	0	0.076923077	0.066324786	0.003076923	0.004900285	0.821519026	0	0.076923077	0.066324786	0.003076923	0.004900285	0.239278928
584243	valid	584000	243405	2010	Bassecourt	488	RHEIN	Bach	Ruisseau_de_Boucourt	2	63726	9322399	3.00	0.20	2_medium	2_medium	0.00	no	3_medium	2.00	2.00	2_natural	10.00	1_no	2_medium	1_no	1_no	2_medium	2_medium	1_no	2_medium	1_no	1_no	3_high_impacted	0.333333333	0.114583333	0	0.020833333	0.020833333	0.270348837	0.191860465	0	0.023255814	0.011627907	0	0.191011236	0.15623328	0.088817549	0.058855003	0.002675227	0.487470394	0.190702588	0.157422081	0.088219757	0.058637084	0.00264131	0.487470394	0.190702588	0.157422081	0.088219757	0.058637084	0.00264131	0.487470394	0.190702588	0.157422081	0.088219757	0.058637084	0.00264131	0.197658285
590107	valid	590000	107645	2010	Nendaz	1968	RHONE	Bach	Ruisseau_de_Tortin	3	163687	7014434	2.50	0.18	3_high	2_medium	0.00	yes	1_no	3.00	3.00	2_natural	100.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	3_high	NA	NA	2_low_impacted	0	0.142857143	0.357142857	0	0	0	0.164473684	0.276315789	0.006578947	0	0	0	0.013473054	0.056886228	0.001497006	0.001497006	0	0	0.021582734	0.061870504	0.001438849	0.002158273	0	0	0.021582734	0.061870504	0.001438849	0.002158273	0	0	0.021582734	0.061870504	0.001438849	0.002158273	0.071658542
590147	valid	591000	147114	2010	Saanen	1257	RHEIN	Fluss	Turbachbach	4	313784	20792976	6.00	0.30	3_high	2_medium	0.00	no	1_no	16.00	4.00	3_artificial	120.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	NA	NA	2_low_impacted	0.33557047	0.10738255	0	0.040268456	0.006711409	0.230769231	0.166253102	0.062034739	0.024813896	0.004962779	0.427305034	0.04309291	0.143337408	0.216381418	0.005806846	0.004584352	0.477726078	0.034996277	0.125837677	0.24993795	0.00471581	0.003971209	0.472354348	0.034996277	0.125837677	0.24993795	0.00471581	0.003971209	0.472354348	0.034996277	0.125837677	0.24993795	0.00471581	0.003971209	0.425239271
596171	valid	596344	172000	2010	Guggisberg	1249	RHEIN	Bach	Hengstsense	3	259880	6375548	4.50	0.10	3_high	3_high	0.00	no	1_no	3.00	1.00	1_no	0.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	NA	2_low_impacted	0	0.098214286	0.401785714	0	0	0	0.107142857	0.389880952	0.00297619	0	0.694188499	0	0.078333333	0.315	0.000833333	0.003333333	0.559910195	0	0.0781893	0.315226337	0.000823045	0.003292181	0.559910195	0	0.0781893	0.315226337	0.000823045	0.003292181	0.559910195	0	0.0781893	0.315226337	0.000823045	0.003292181	0.300907157
602155	valid	602772	156000	2010	Diemtigen	1387	RHEIN	Bach	Senggibach	3	276559	3597447	2.50	0.15	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	100.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	1_no	NA	1_natural	0	0.337837838	0.162162162	0	0	0	0.271186441	0.177966102	0.008474576	0	0.396034053	0	0.14017341	0.26300578	0.002890173	0	0.514984125	0	0.138655462	0.266106443	0.00280112	0	0.514984125	0	0.138655462	0.266106443	0.00280112	0	0.514984125	0	0.138655462	0.266106443	0.00280112	0	0.181881088
608099	valid	608906	100000	2010	Evolene	1956	RHONE	Bach	Borgne_de_Ferpncle	4	189304	42210908	5.00	0.36	2_medium	3_high	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	3_high	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.016129032	0.080645161	0	0.080645161	0	0.00462963	0.037037037	0	0.032407407	0	0	0.000166639	0.008831861	0	0.001333111	0	0	0.000240096	0.006842737	0	0.000960384	0	0	0.000240096	0.006842737	0	0.000960384	0	0	0.000240096	0.006842737	0	0.000960384	0.878995275
608179	valid	608000	179438	2010	Forst_Laengenbuehl	634	RHEIN	Bach	NA	2	240756	3598449	1.00	0.06	3_high	3_high	0.00	no	1_no	15.00	15.00	1_no	0.00	2_medium	1_no	2_medium	1_no	2_medium	1_no	2_medium	1_no	1_no	1_no	1_natural	0.25	0.25	0	0	0	0.329317269	0.158634538	0	0.010040161	0.002008032	0	0.359722222	0.120833333	0	0.018055556	0.001388889	0.091738893	0.363143631	0.117886179	0	0.017615176	0.001355014	0.091738893	0.363143631	0.117886179	0	0.017615176	0.001355014	0.091738893	0.363143631	0.117886179	0	0.017615176	0.001355014	0.954918899
608219	valid	608000	219129	2010	Utzenstorf	476	RHEIN	Bach	Strackbach	2	169367	1544662	2.50	0.35	3_high	2_medium	0.00	no	3_medium	0.00	0.00	1_no	0.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	3_high	NA	3_high_impacted	0.4	0.08	0	0.02	0	0.324324324	0.128378378	0	0.033783784	0.006756757	0	0.271523179	0.185430464	0	0.01986755	0.023178808	0	0.291666667	0.158333333	0	0.030555556	0.019444444	0	0.291666667	0.158333333	0	0.030555556	0.019444444	0	0.291666667	0.158333333	0	0.030555556	0.019444444	0.62323303
608259	valid	608244	260000	2010	Therwil	315	RHEIN	Bach	NA	2	15914	4951494	3.20	0.50	2_medium	2_medium	0.00	no	2_low	4.00	6.00	1_no	0.00	3_high	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	NA	2_low_impacted	0.48	0.02	0	0	0	0.378205128	0.012820513	0	0.108974359	0	0	0.219	0.21	0	0.071	0	0.436670303	0.218687873	0.210735586	0	0.070576541	0	0.436670303	0.218687873	0.210735586	0	0.070576541	0	0.436670303	0.218687873	0.210735586	0	0.070576541	0	0.215079517
614203	valid	615000	203459	2010	Walkringen	660	RHEIN	Bach	Widimattgraben	3	189532	3319851	1.40	0.15	1_no	1_no	0.00	no	4_high	16.00	3.00	3_artificial	15.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	NA	3_high_impacted	0.307692308	0.166666667	0	0.025641026	0	0.276699029	0.208737864	0	0.014563107	0	0.992532206	0.288519637	0.194864048	0	0.016616314	0	0.963503427	0.287157287	0.196248196	0	0.015873016	0	0.963503427	0.287157287	0.196248196	0	0.015873016	0	0.963503427	0.287157287	0.196248196	0	0.015873016	0	0
614243	valid	614000	243915	2010	Muemliswil_Ramiswil	729	RHEIN	Bach	Ramiswiler_Bach	3	153706	7813598	5.00	0.12	2_medium	3_high	0.00	yes	1_no	10.00	20.00	2_natural	80.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	NA	1_no	1_natural	0.076388889	0.291666667	0.118055556	0.006944444	0.006944444	0.104278075	0.262032086	0.117647059	0.013368984	0.002673797	0.937338066	0.082586428	0.226632522	0.177976953	0.011523688	0.000640205	0.951160004	0.084283904	0.225602028	0.177439797	0.011406844	0.000633714	0.951160004	0.084283904	0.225602028	0.177439797	0.011406844	0.000633714	0.951160004	0.084283904	0.225602028	0.177439797	0.011406844	0.000633714	0.108923416
620187	valid	620308	188000	2010	Linden	960	RHEIN	Bach	NA	2	217767	1970593	1.20	0.05	2_medium	3_high	0.00	no	1_no	16.00	3.00	1_no	0.00	3_high	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.161971831	0.302816901	0.007042254	0.021126761	0	0.198813056	0.255192878	0.020771513	0.014836795	0.002967359	0.750828355	0.173913043	0.281329923	0.017902813	0.015345269	0.00511509	0.639603878	0.179746835	0.281012658	0.017721519	0.012658228	0.002531646	0.639603878	0.179746835	0.281012658	0.017721519	0.012658228	0.002531646	0.639603878	0.179746835	0.281012658	0.017721519	0.012658228	0.002531646	0.116769358
626131	valid	626000	131523	2010	Steg_Hohtenn	1848	RHONE	Bach	NA	2	199719	2504992	1.20	0.05	2_medium	2_medium	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	3_high	2_medium	NA	2_low_impacted	0	0.418604651	0.007751938	0	0	0.006535948	0.294117647	0.006535948	0.003267974	0.003267974	0.18047643	0.024175824	0.252747253	0.01978022	0.021978022	0.002197802	0.385723666	0.03164557	0.248945148	0.018987342	0.023206751	0.002109705	0.385723666	0.03164557	0.248945148	0.018987342	0.023206751	0.002109705	0.385723666	0.03164557	0.248945148	0.018987342	0.023206751	0.002109705	0
626211	valid	626000	211994	2010	Sumiswald	800	RHEIN	Bach	Griesbach	3	199299	3390997	1.00	0.08	2_medium	2_medium	0.00	no	2_low	2.50	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.366666667	0.106666667	0	0.02	0.006666667	0.336842105	0.144736842	0	0.015789474	0.002631579	0	0.342565598	0.129737609	0	0.026239067	0.001457726	0	0.342857143	0.128571429	0	0.027142857	0.001428571	0	0.342857143	0.128571429	0	0.027142857	0.001428571	0	0.342857143	0.128571429	0	0.027142857	0.001428571	0.920246147
626251	valid	626000	251376	2010	Hoelstein	468	RHEIN	Bach	Walibach	3	36557	8524123	1.90	0.30	3_high	2_medium	0.00	yes	1_no	2.50	2.00	2_natural	10.00	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	NA	2_low_impacted	0.3	0.18125	0	0.01875	0	0.362264151	0.103773585	0	0.033962264	0	0.928519553	0.259001161	0.204413473	0.012195122	0.024390244	0	0.84368717	0.259581882	0.203832753	0.012195122	0.024390244	0	0.84368717	0.259581882	0.203832753	0.012195122	0.024390244	0	0.84368717	0.259581882	0.203832753	0.012195122	0.024390244	0	0.529193413
632155	valid	632000	155855	2010	Lauterbrunnen	2016	RHEIN	Bach	NA	2	296173	4103522	1.00	0.20	3_high	3_high	0.00	no	1_no	15.00	15.00	1_no	0.00	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.050955414	0.363057325	0	0.006369427	0	0.034557235	0.298056156	0	0.002159827	0.903713812	0.002515723	0.064150943	0.244025157	0.001257862	0.003773585	0.787453927	0.006105006	0.067155067	0.236874237	0.001221001	0.003663004	0.787453927	0.006105006	0.067155067	0.236874237	0.001221001	0.003663004	0.787453927	0.006105006	0.067155067	0.236874237	0.001221001	0.003663004	0.162334759
632195	valid	632013	196000	2010	Trub	754	RHEIN	Fluss	Ilfis	6	206370	86925648	17.00	0.25	2_medium	2_medium	0.00	no	1_no	16.00	3.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	2_low_impacted	0.207142857	0.228571429	0	0.042857143	0.021428571	0.216145833	0.216145833	0.0234375	0.03125	0.010416667	0	0.152173913	0.255852843	0.068394649	0.015886288	0.004013378	0.13291631	0.164819768	0.246529105	0.063940899	0.015220991	0.003502739	0.321479098	0.149138477	0.242839855	0.075952285	0.014176223	0.00374575	0.372149389	0.149138477	0.242839855	0.075952285	0.014176223	0.00374575	0.634600388
632235	valid	632185	235000	2010	Murgenthal	473	RHEIN	Bach	NA	2	135394	525232	0.80	0.15	2_medium	2_medium	0.00	no	1_no	5.00	15.00	1_no	0.00	1_no	2_medium	2_medium	2_medium	2_medium	1_no	1_no	NA	2_medium	NA	2_low_impacted	0	0.5	0	0	0	0.009615385	0.480769231	0	0.009615385	0	0	0.018867925	0.471698113	0	0.009433962	0	0	0.009615385	0.480769231	0	0.009615385	0	0	0.009615385	0.480769231	0	0.009615385	0	0	0.009615385	0.480769231	0	0.009615385	0	0
638179	valid	638000	179712	2010	Habkern	1427	RHEIN	Bach	NA	2	232444	461241	0.70	0.07	3_high	3_high	0.00	no	1_no	6.00	6.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.245614035	0.245614035	0	0	0	0.280555556	0.194444444	0.002777778	0.011111111	0.638855462	0	0.166080844	0.256151142	0.003514938	0.007469244	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.203793211
638219	valid	639000	219094	2010	Willisau	630	RHEIN	Bach	NA	2	155141	1564559	1.20	0.07	1_no	2_medium	0.00	no	1_no	16.00	2.00	2_natural	15.00	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	2_low_impacted	0.361842105	0.138157895	0	0	0	0.371212121	0.125	0	0.003787879	0	0.710112417	0.363057325	0.130573248	0	0.006369427	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0
644163	valid	644000	163552	2010	Grindelwald	953	RHEIN	Bach	NA	2	291796	641180	0.55	0.15	3_high	3_high	0.00	no	1_no	15.00	15.00	1_no	0.00	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	2_low_impacted	0.428571429	0.045454545	0	0.019480519	0.006493506	0.333333333	0.066666667	0.0125	0.072916667	0.008333333	0.05161807	0.067467063	0.139715257	0.107628559	0.019974501	0.004037399	0.665798211	0.026557199	0.062162275	0.104218154	0.008964102	0.002932183	0.45752558	0.025830108	0.060460379	0.10136484	0.00871868	0.002851905	0.445182287	0.025830108	0.060460379	0.10136484	0.00871868	0.002851905	0.032307175
644203	valid	644000	203736	2010	Hasle	735	RHEIN	Fluss	Grosse_Fontannen	5	185115	22871028	4.00	0.25	3_high	3_high	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.186335404	0.267080745	0	0.02484472	0.01863354	0.23752495	0.239520958	0	0.011976048	0.00998004	0	0.147915211	0.31609597	0.019799674	0.01048218	0.004425809	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0
644243	valid	644000	243851	2010	Koelliken	437	RHEIN	Bach	NA	2	115208	851707	0.50	0.05	3_high	2_medium	0.00	no	1_no	0.50	0.50	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.117647059	0.338235294	0	0.044117647	0	0.055555556	0.427777778	0	0.016666667	0	0.094961004	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.723595398
650107	valid	650000	107926	2010	Zwischbergen	1808	TICINO	Bach	Grosses_Wasser	4	72275	12496309	9.50	0.30	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	80.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.109243697	0.176470588	0	0.050420168	0	0.112391931	0.198847262	0	0.023054755	0.037291669	0	0.017605634	0.080105634	0	0.008362676	0.09298	0	0.017021277	0.077446809	0	0.008085106	0.092981367	0	0.017021277	0.077446809	0	0.008085106	0.092981367	0	0.017021277	0.077446809	0	0.008085106	0.415538979
650187	valid	650000	187493	2010	Giswil	1337	RHEIN	Bach	NA	2	198822	6215723	1.70	0.07	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	30.00	1_no	1_no	3_high	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.481132075	0	0	0.009433962	0	0.442359249	0.026809651	0	0.016085791	0.437797905	0	0.287682334	0.183954619	0.004051864	0.008103728	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.952797061
650267	valid	651000	267979	2010	Mettauertal	428	RHEIN	Bach	NA	2	59231	837618	0.50	0.08	3_high	3_high	0.00	no	1_no	10.00	16.00	1_no	0.00	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.113207547	0.386792453	0	0	0	0.127777778	0.372222222	0	0	0	0.584784292	0.107142857	0.392857143	0	0	0	0.584784292	0.127777778	0.372222222	0	0	0	0.584784292	0.127777778	0.372222222	0	0	0	0.584784292	0.127777778	0.372222222	0	0	0	0.146796429
656131	valid	656366	132000	2010	Grengiols	1824	RHONE	Bach	Lengtalwasser	4	237688	13838389	5.80	0.40	3_high	3_high	0.00	yes	1_no	16.00	20.00	2_natural	100.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	3_high	2_medium	NA	1_natural	0	0.360544218	0.074829932	0	0.006802721	0	0.312302839	0.069400631	0	0.006309148	0	0	0.039223455	0.035657686	0.000396197	0.004754358	0.025679043	0	0.039494471	0.036729858	0.000394945	0.004739336	0.025679043	0	0.039494471	0.036729858	0.000394945	0.004739336	0.025679043	0	0.039494471	0.036729858	0.000394945	0.004739336	0.004487979
656171	valid	656000	171980	2010	Schattenhalb	1237	RHEIN	Bach	Rychenbach	5	299174	48039076	6.00	0.50	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	100.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.352201258	0.113207547	0.006289308	0.006289308	0	0.314115308	0.145129225	0.007952286	0.007952286	0.732279866	0	0.141726202	0.16702066	0.003089399	0.005020274	0.794385216	0	0.086565902	0.159602579	0.001902547	0.00433358	0.707525153	0	0.086565902	0.159602579	0.001902547	0.00433358	0.707525153	0	0.086565902	0.159602579	0.001902547	0.00433358	0.435706104
656251	valid	656000	251620	2010	Moeriken_Wildegg	367	RHEIN	Fluss	Buenz	5	98466	122792844	5.50	0.25	2_medium	2_medium	0.00	no	2_low	3.00	5.00	1_no	0.00	2_medium	1_no	3_high	1_no	2_medium	1_no	1_no	3_high	1_no	1_no	2_low_impacted	0.217948718	0.044871795	0	0.224358974	0.006410256	0.236742424	0.075757576	0	0.179924242	0.003787879	0.093241949	0.223809524	0.185714286	0	0.0875	0.001488095	0.227781122	0.22499433	0.161147653	0	0.111136312	0.00102064	0.20689858	0.285051483	0.133083717	0	0.079565341	0.000691873	0.143828746	0.285051483	0.133083717	0	0.079565341	0.000691873	0.385154883
662195	valid	662000	195645	2010	Sarnen	470	RHEIN	Bach	NA	3	180067	2514417	1.50	0.10	2_medium	2_medium	0.00	no	1_no	2.00	3.50	1_no	0.00	2_medium	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.402985075	0.007462687	0	0.082089552	0	0.327702703	0.10472973	0	0.064189189	0	0.226238528	0.247983871	0.201612903	0.012096774	0.036290323	0	0.271254794	0.247126437	0.201149425	0.013409962	0.036398467	0	0.271254794	0.247126437	0.201149425	0.013409962	0.036398467	0	0.271254794	0.247126437	0.201149425	0.013409962	0.036398467	0	0.289983336
668179	valid	668000	179480	2010	Innertkirchen	1679	RHEIN	Bach	Teiflauibach	3	312050	3359335	0.70	0.03	3_high	3_high	0.00	yes	1_no	16.00	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.275510204	0.132653061	0.010204082	0.010204082	0	0.182572614	0.182572614	0.004149378	0.004149378	1	0	0.061561562	0.114114114	0.001501502	0.001501502	1	0	0.062865497	0.115497076	0.001461988	0.001461988	1	0	0.062865497	0.115497076	0.001461988	0.001461988	1	0	0.062865497	0.115497076	0.001461988	0.001461988	0.050993004
668259	valid	668648	260000	2010	Ehrendingen	519	RHEIN	Bach	Gipsbach	2	89750	1607246	1.50	0.10	2_medium	3_high	0.00	no	1_no	5.00	6.00	1_no	0.00	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.306451613	0.193548387	0	0	0	0.242038217	0.242038217	0	0.015923567	0	0.832888782	0.206790123	0.271604938	0	0.021604938	0	0.8351546	0.228021978	0.25	0	0.021978022	0	0.8351546	0.228021978	0.25	0	0.021978022	0	0.8351546	0.228021978	0.25	0	0.021978022	0	0.714511215
674203	valid	674000	203206	2010	Buochs	438	RHEIN	Fluss	Engelberger_Aa	5	177754	229206314	30.00	0.60	2_medium	2_medium	0.00	no	4_high	2.00	2.00	1_no	0.00	2_medium	2_medium	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	3_high_impacted	0.269230769	0	0	0.192307692	0.019230769	0.267123288	0	0	0.184931507	0.04109589	0	0.226180258	0.166094421	0.050214592	0.048497854	0.005579399	0.36693162	0.122083845	0.209524645	0.119189616	0.02175057	0.004122084	0.54731455	0.056975161	0.136311902	0.136646656	0.011582495	0.004932045	0.561897106	0.056975161	0.136311902	0.136646656	0.011582495	0.004932045	0.355089983
674243	valid	674435	244000	2010	Aesch	559	RHEIN	Bach	NA	2	115697	5921233	0.60	0.08	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	NA	1_natural	0.186666667	0.306666667	0	0.006666667	0	0.250481696	0.231213873	0	0.01734104	0	0.837320281	0.254885302	0.203908241	0	0.039932031	0	0.799168269	0.254803676	0.204678363	0	0.039264829	0	0.799168269	0.254803676	0.204678363	0	0.039264829	0	0.799168269	0.254803676	0.204678363	0	0.039264829	0	0.339613916
680147	valid	680000	147555	2010	Bedretto	2051	TICINO	Bach	Ri_Val_Cavagnolo	2	126079	2538008	2.50	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	150.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.312056738	0	0	0	0.027272727	0.187878788	0	0.003030303	0.907185746	0	0.019271949	0.13490364	0	0.002141328	0.789976041	0	0.019027484	0.133192389	0	0.002114165	0.789976041	0	0.019027484	0.133192389	0	0.002114165	0.789976041	0	0.019027484	0.133192389	0	0.002114165	0.20431535
686171	valid	686000	171624	2010	Wassen	1951	RHEIN	Bach	Rorbach	3	225253	3574912	8.00	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	50.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	NA	1_natural	0	0	0.028571429	0	0	0	0	0.006944444	0	0	0	0	0	0.001459854	0	0.001459854	0	0	0	0.001432665	0	0.001432665	0	0	0	0.001432665	0	0.001432665	0	0	0	0.001432665	0	0.001432665	0.983928239
686251	valid	686000	251652	2010	Zuerich	427	RHEIN	Fluss	Glatt	6	120836	233932772	10.00	0.70	1_no	1_no	0.00	no	4_high	6.00	6.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	3_high	1_no	3_high	3_high_impacted	0.010752688	0	0	0.483870968	0	0.013477089	0.013477089	0	0.469002695	0	0.01454821	0.150184998	0.124957955	0	0.216111672	0.002522704	0.237720153	0.174993562	0.129732166	0	0.159026526	0.028006696	0.200100995	0.232149333	0.114026667	0	0.115818667	0.025045333	0.324413239	0.232149333	0.114026667	0	0.115818667	0.025045333	0.278031563
692115	valid	692428	116000	2010	Mosogno	754	TICINO	Bach	NA	2	54819	2058485	1.00	0.15	3_high	3_high	0.00	no	1_no	16.00	16.00	2_natural	20.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.481203008	0.015037594	0	0	0	0.47826087	0.012787724	0	0	0	0	0.477108434	0.012048193	0	0	0	0	0.477434679	0.011876485	0	0	0	0	0.477434679	0.011876485	0	0	0	0	0.477434679	0.011876485	0	0	1
692155	valid	692000	155008	2010	Airolo	1380	TICINO	Bach	NA	3	113107	1654603	1.50	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	100.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.322580645	0.096774194	0	0	0	0.277227723	0.148514851	0	0.01980198	0.163700078	0	0.089041096	0.280821918	0	0.003424658	0.046277685	0	0.090909091	0.272727273	0	0.006734007	0.046277685	0	0.090909091	0.272727273	0	0.006734007	0.046277685	0	0.090909091	0.272727273	0	0.006734007	0.320800986
692195	valid	692912	196000	2010	Flueelen	1427	RHEIN	Bach	NA	2	197248	648220	1.50	0.10	2_medium	3_high	80.00	no	4_high	15.00	15.00	3_artificial	300.00	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.023809524	0.428571429	0.023809524	0	0	0.009090909	0.454545455	0.027272727	0	0	1	0.0078125	0.453125	0.03125	0	0	1	0.007042254	0.450704225	0.035211268	0	0	1	0.007042254	0.450704225	0.035211268	0	0	1	0.007042254	0.450704225	0.035211268	0	0	0
