FID,FID_1,locality,xkoord,ykoord,OBJECTID_1,OBJECTID,EZGNR,TEILEZGNR,GWLNR,MEASURE,GEWISSNR,CH,SEE,H1,H2,KANAL,FLUSSGB,RELEASE,MUTATION,HIERARCHIE,INTERNS,POLY_ID,tezgnr40,tezgnr150,tezgnr1000,Shape_Leng,Shape_Le_1,Shape_Area
473,424,"734,211","734,418","212,000","19,226","19,226","183,239","83,239",CH0025370000,0,"2,537",1,0,"11,051.000000000000000","11,052.000000000000000",0,40,"2,012","2,010",24488846,1.000000000000000,"28,250","106,756","120,228","130,095","8,292.700134070000800","8,292.700134070000800","2,626,592.949140000200000"
474,123,"572,211","572,000","211,469","19,360","19,360","196,520","96,520",CH0000370000,"126,377",37,1,2,"19,554.000000000000000","19,555.000000000000000",0,20,"2,012","2,012",247973026,1.000000000000000,"4,528","100,010","120,393","130,637","15,140.175464300000000","15,140.175464300000000","8,195,128.142780000300000"
475,407,"704,211","704,000","211,116","19,415","19,415","105,451","5,451",CH0055870000,0,"5,587",1,0,"9,013.000000000000000","9,014.000000000000000",0,40,"2,012","2,010",2446842,1.000000000000000,"83,068","108,095","120,698","130,215","10,079.118132300000000","10,079.118132300000000","3,342,733.570880000000000"
476,200,"740,203","740,083","204,000","19,551","19,551","196,103","96,103",CH0003310000,"26,965",331,1,0,"11,420.000000000000000","11,457.000000000000000",0,40,"2,012","2,010",2448888793,1.000000000000000,"93,044","105,079","120,082","130,095","6,746.757925580000100","6,746.757925580000100","1,595,602.394810000000000"
477,417,"722,203","722,000","203,009","19,594","19,594","182,783","82,783",CH0024550000,"21,634","2,455",1,0,"10,688.000000000000000","10,958.000000000000000",0,40,"2,012","2,010",2448882517,1.000000000000000,"16,737","107,447","120,181","130,095","6,952.195843380000000","6,952.195843380000000","2,426,308.201059999900000"
478,314,"746,203","747,000","203,079","19,631","19,631","187,241","87,241",CH0111120000,49,"11,112",1,0,"11,389.000000000000000","11,390.000000000000000",0,40,"2,012","2,010",2448888643,1.000000000000000,"65,041","101,243","120,082","130,095","7,226.169442159999600","7,226.169442159999600","2,946,120.009149999800000"
479,194,"728,195","728,654","196,000","19,771","19,771","199,109","99,109",CH0024920000,0,"2,492",1,0,"10,609.000000000000000","10,610.000000000000000",0,40,"2,012","2,010",24488824932,1.000000000000000,"74,406","103,859","120,943","130,095","8,138.928268970000300","8,138.928268970000300","2,415,782.467420000100000"
480,68,"662,195","662,000","195,645","19,837","19,837","182,523","82,523",CH0007120001,334,712,1,0,"13,186.000000000000000","13,187.000000000000000",1,30,"2,012","2,010",246683183,1.000000000000000,"7,224","108,621","120,212","130,439","9,870.678812019999900","9,870.678812019999900","2,514,417.457680000000000"
481,144,"626,187","626,000","187,062","19,981","19,981","100,278",278,CH0002380000,"12,337",238,1,0,"19,038.000000000000000","19,047.000000000000000",0,20,"2,012","2,010",24789493,1.000000000000000,"26,779","104,596","120,378","130,234","6,590.580669680000000","6,590.580669680000000","1,813,256.446939999900000"
482,490,"644,187","644,000","187,035","19,996","19,996","111,832","11,832",CH0005560000,"10,333",556,1,0,"12,829.000000000000000","12,862.000000000000000",0,30,"2,012","2,010",24648911,1.000000000000000,"68,002","102,958","120,345","130,740","13,307.306774400000000","13,307.306774400000000","6,490,933.397040000200000"
483,185,"716,187","716,000","187,598","20,032","20,032","174,340","74,340",CH0025190000,"1,293","2,519",1,0,"10,931.000000000000000","10,932.000000000000000",0,40,"2,012","2,010",2448882863,1.000000000000000,"19,429","108,055","120,215","130,095","6,414.695166710000200","6,414.695166710000200","1,359,717.539720000000000"
484,170,"686,187","686,000","187,157","20,105","20,105","178,304","78,304",CH0043600000,0,"4,360",1,0,"14,704.000000000000000","14,705.000000000000000",0,30,"2,012","2,010",2469528,1.000000000000000,"4,261","106,579","120,771","130,593","8,854.797412399999300","8,854.797412399999300","3,221,822.377290000200000"
485,153,"644,179","644,370","180,000","20,253","20,253","105,279","5,279",CH0018540000,0,"1,854",1,0,"26,569.000000000000000","26,574.000000000000000",0,20,"2,012","2,010",2497321,1.000000000000000,"63,196","100,219","120,536","130,336","9,455.564325539999100","9,455.564325539999100","2,965,918.906390000100000"
486,497,"662,139","663,000","139,419","20,670","20,670","101,184","1,184",CH0056380000,768,"5,638",1,0,"43,079.000000000000000","43,080.000000000000000",0,50,"2,012","2,010",49643,1.000000000000000,"91,180","102,400","120,093","130,189","13,327.541449700000000","13,327.541449700000000","5,906,093.289610000300000"
487,319,"758,235","758,000","235,884","21,039","21,039","127,296","27,296",CH0000010000,"244,231",1,1,0,"32,004.000000000000000","37,076.000000000000000",0,10,"2,012","2,010",27531,1.000000000000000,"94,230","100,371","120,126","130,699","5,782.772164060000300","5,782.772164060000300","395,933.895401999990000"
488,405,"698,227","698,000","227,806","21,047","21,047","122,517","22,517",CH0028270000,0,"2,827",1,0,"9,386.000000000000000","9,391.000000000000000",0,40,"2,012","2,010",244815761,1.000000000000000,"96,220","104,421","120,153","130,215","9,388.621687639999400","9,388.621687639999400","2,688,320.301450000100000"
489,475,"608,203","609,000","203,014","21,111","21,111","161,205","61,205",BE1334860000,0,"133,486",1,0,"24,033.000000000000000","24,034.000000000000000",0,20,"2,012","2,010",2493264,1.000000000000000,"88,944","101,380","120,520","130,466","7,237.178517100000100","7,237.178517100000100","2,546,336.950509999900000"
490,495,"656,155","656,000","155,996","21,161","21,161","147,660","47,660",BE1303730000,0,"130,373",1,0,"27,137.000000000000000","27,142.000000000000000",0,20,"2,012","2,010",2499841,1.000000000000000,"84,885","109,024","120,471","130,336","46,446.690046399999000","46,446.690046399999000","55,004,539.334500000000000"
491,224,"560,139","561,000","139,917","21,202","21,202","161,657","61,657",CH0000950000,"25,172",95,1,2,"37,639.000000000000000","37,640.000000000000000",0,50,"2,012","2,010",41313056,1.000000000000000,"70,618","108,660","120,200","130,118","9,001.361854770000700","9,001.361854770000700","3,294,985.165399999800000"
492,268,"656,163","656,312","164,000","21,341","21,341","115,701","15,701",CH0031980000,"1,186","3,198",1,0,"26,985.000000000000000","26,986.000000000000000",0,20,"2,012","2,010",24992863,1.000000000000000,"53,002","100,458","120,453","130,336","24,854.777405699999000","24,854.777405699999000","26,422,007.537200000000000"
493,32,"560,187","560,000","187,664","21,358","21,358","122,504","22,504",CH0124780000,0,"12,478",1,0,"20,012.000000000000000","20,013.000000000000000",1,20,"2,012","2,010",248828822,1.000000000000000,"86,877","106,383","120,193","130,859","37,325.512053999999000","37,325.512053999999000","16,914,098.596600000000000"
494,235,"584,219","585,000","219,676","21,408","21,408","199,286","99,286",CH0000370000,"124,335",37,1,0,"19,550.000000000000000","27,219.000000000000000",0,20,"2,012","2,012",247971,1.000000000000000,"2,908","100,279","120,381","130,637","15,750.500966199999000","15,750.500966199999000","7,143,354.720850000200000"
495,447,"536,155","536,000","155,166","21,464","21,464","144,823","44,823",CH0000950000,"25,172",95,1,2,"37,575.000000000000000","37,576.000000000000000",0,50,"2,012","2,012",41313146,1.000000000000000,"6,765","103,495","120,728","130,118","42,845.351765100000000","42,845.351765100000000","30,944,512.759199999000000"
496,442,"806,179","806,000","179,795","21,770","21,770","199,369","99,369",CH0045300000,0,"4,530",1,0,604.000000000000000,607.000000000000000,0,80,"2,012","2,010",837221,1.000000000000000,"81,372","103,936","120,379","130,654","6,950.425308769999900","6,950.425308769999900","2,369,262.303030000100000"
497,248,"608,211","608,000","211,424","22,036","22,036","101,063","1,063",BE0110330001,0,"11,033",1,0,"18,199.000000000000000","18,200.000000000000000",0,20,"2,012","2,012",2478235,1.000000000000000,"9,680","101,012","120,606","130,234","7,408.206961550000400","7,408.206961550000400","2,560,442.271770000000000"
498,93,"722,195","722,000","195,042","22,041","22,041","152,266","52,266",CH0025070000,"4,304","2,507",1,0,"10,756.000000000000000","10,769.000000000000000",0,40,"2,012","2,010",2448882565,1.000000000000000,"4,553","106,758","120,181","130,095","9,613.580440949999700","9,613.580440949999700","3,431,607.171939999800000"
499,352,"578,227","579,000","227,267","22,152","22,152","153,823","53,823",CH0002740000,"16,750",274,1,0,"19,586.000000000000000","19,613.000000000000000",0,20,"2,012","2,012",2479857,1.000000000000000,"9,473","108,232","120,414","130,637","10,861.290636399999000","10,861.290636399999000","3,222,836.370970000000000"
500,567,"626,091","626,000","91,624","4,723","4,723","113,298","13,298",CH0036490000,"1,531","3,649",1,0,"42,525.000000000000000","42,526.000000000000000",0,50,"2,012","2,010",486223,1.000000000000000,"80,349","107,003","120,094","130,258","42,447.878527499997000","42,447.878527499997000","75,886,690.863000005000000"
501,566,"620,163","620,000","163,033","4,875","4,875","132,580","32,580",BE1316860000,0,"131,686",1,0,"25,428.000000000000000","25,429.000000000000000",0,20,"2,012","2,010",249436,1.000000000000000,"31,693","107,945","120,401","130,358","9,965.125155210000200","9,965.125155210000200","3,400,386.296550000100000"
502,563,"560,163","561,000","163,845","5,278","5,278","109,494","9,494",CH0015590000,"2,150","1,559",1,0,"22,410.000000000000000","22,411.000000000000000",0,20,"2,012","2,012",24924663,1.000000000000000,"2,193","109,118","120,032","130,751","10,252.022342599999000","10,252.022342599999000","2,239,096.277259999900000"
503,516,"698,123","698,804","124,000","5,331","5,331","190,450","90,450",CH0049080000,0,"4,908",1,0,"3,655.000000000000000","3,684.000000000000000",0,60,"2,012","2,010",64341,1.000000000000000,"93,981","100,135","120,715","130,566","10,465.754861699999000","10,465.754861699999000","2,951,505.321010000100000"
504,532,"722,179","723,000","179,143","5,824","5,824","116,126","16,126",CH0000010000,"338,468",1,1,0,"36,390.000000000000000","37,023.000000000000000",0,10,"2,012","2,010",297331,1.000000000000000,"76,915","102,612","120,912","130,577","12,078.542323700000000","12,078.542323700000000","2,981,280.150820000100000"
505,555,"782,179","783,000","179,987","5,850","5,850","186,375","86,375",CH5214980000,0,"521,498",1,0,"34,279.000000000000000","34,280.000000000000000",0,10,"2,012","2,010",2826432,1.000000000000000,"25,017","100,506","120,991","130,308","4,926.774886729999700","4,926.774886729999700","658,151.517380999980000"
506,559,"800,171","800,000","171,896","6,455","6,455","192,964","92,964",CH0000440000,"57,474",44,1,0,954.000000000000000,"1,763.000000000000000",0,80,"2,012","2,010",85151,1.000000000000000,304,"100,032","120,805","130,379","10,696.901547199999000","10,696.901547199999000","5,531,580.180909999600000"
507,506,"680,171","680,000","171,231","6,540","6,540","191,315","91,315",CH0044090000,"4,432","4,409",1,0,"15,057.000000000000000","15,066.000000000000000",0,30,"2,012","2,010",2469847,1.000000000000000,"49,250","107,851","120,493","130,593","10,543.915020000000000","10,543.915020000000000","3,229,822.390800000200000"
508,524,"710,171","711,000","171,298","6,791","6,791","146,657","46,657",CH0035570000,851,"3,557",1,0,"36,694.000000000000000","36,695.000000000000000",0,10,"2,012","2,010",298223,1.000000000000000,"16,609","107,582","120,504","130,577","7,775.917930560000100","7,775.917930560000100","2,663,429.914979999900000"
509,560,"818,163","818,721","164,000","7,118","7,118","172,920","72,920",CH0053290000,"5,353","5,329",1,0,895.000000000000000,916.000000000000000,0,80,"2,012","2,010",848453,1.000000000000000,"16,298","109,658","120,799","130,654","7,596.311529650000000","7,596.311529650000000","2,713,772.285629999800000"
510,547,"758,163","759,000","163,002","7,322","7,322","113,262","13,262",CH5214350000,0,"521,435",1,0,"33,781.000000000000000","33,782.000000000000000",0,10,"2,012","2,010",2824282,1.000000000000000,"98,812","100,444","120,822","130,308","6,452.316914750000300","6,452.316914750000300","1,841,953.243659999900000"
511,543,"746,155","746,332","156,000","7,494","7,494","142,338","42,338",CH0034630000,0,"3,463",1,0,"35,125.000000000000000","35,126.000000000000000",0,10,"2,012","2,010",28758,1.000000000000000,"8,042","101,892","120,578","130,629","10,205.933767799999000","10,205.933767799999000","2,730,314.913129999800000"
512,553,"776,155","776,000","155,195","7,670","7,670","121,541","21,541",CH0054210000,"15,135","5,421",1,0,"1,276.000000000000000","1,285.000000000000000",0,80,"2,012","2,010",8787,1.000000000000000,"85,819","106,171","120,879","130,379","5,504.258281530000200","5,504.258281530000200","1,175,284.984149999900000"
513,511,"686,155","686,249","156,000","7,778","7,778","117,659","17,659",CH0000680000,"2,364",68,1,0,"6,729.000000000000000","6,750.000000000000000",0,60,"2,012","2,010",68983,1.000000000000000,"8,789","101,208","120,895","130,848","8,376.271638009999200","8,376.271638009999200","2,775,531.457580000200000"
514,528,"716,155","716,000","155,018","7,880","7,880","190,736","90,736",CH0051370000,0,"5,137",1,0,"6,136.000000000000000","6,165.000000000000000",0,60,"2,012","2,010",6867211,1.000000000000000,"17,469","103,569","120,270","130,848","8,158.002834459999600","8,158.002834459999600","3,035,522.711440000200000"
515,503,"674,147","674,000","147,608","8,050","8,050","116,351","16,351",TI6136090000,0,"613,609",1,0,"6,832.000000000000000","6,833.000000000000000",0,60,"2,012","2,010",689994,1.000000000000000,"86,083","107,793","120,895","130,848","6,312.227827490000000","6,312.227827490000000","1,689,630.509340000100000"
516,556,"794,147","794,000","147,042","8,276","8,276","173,910","73,910",CH0000470000,"5,840",47,1,0,"1,395.000000000000000","1,452.000000000000000",0,80,"2,012","2,010",88631,1.000000000000000,"53,564","107,794","120,072","130,379","9,914.132905259999500","9,914.132905259999500","4,438,478.220900000100000"
517,550,"764,147","764,759","147,000","8,414","8,414","162,526","62,526",CH0034550000,0,"3,455",1,0,"35,031.000000000000000","35,032.000000000000000",0,10,"2,012","2,010",28692,1.000000000000000,"85,065","107,841","120,675","130,629","7,259.708275040000400","7,259.708275040000400","2,127,581.712480000200000"
518,537,"734,147","734,000","147,197","8,546","8,546","179,508","79,508",CH5252870000,0,"525,287",1,0,"5,479.000000000000000","5,480.000000000000000",0,60,"2,012","2,010",6849582,1.000000000000000,"89,781","103,979","120,945","130,946","8,293.230005449999200","8,293.230005449999200","2,311,400.266200000000000"
519,520,"704,147","704,000","147,909","8,567","8,567","129,790","29,790",TI6143130000,0,"614,313",1,0,"6,499.000000000000000","6,500.000000000000000",0,60,"2,012","2,010",689212,1.000000000000000,"48,374","107,536","120,287","130,848","4,607.604588610000100","4,607.604588610000100","575,813.224026000010000"
520,512,"692,139","692,737","140,000","8,694","8,694","156,436","56,436",CH0049700000,400,"4,970",1,0,"4,173.000000000000000","4,234.000000000000000",0,60,"2,012","2,010",64831,1.000000000000000,"33,441","107,790","120,847","130,566","7,994.481175709999700","7,994.481175709999700","2,183,351.178280000100000"
521,558,"800,131","800,000","131,037","9,133","9,133","130,085","30,085",CH0053600000,"2,687","5,360",1,0,"2,256.000000000000000","2,261.000000000000000",0,70,"2,012","2,010",9445,1.000000000000000,"63,058","106,259","120,143","130,335","7,513.308195610000400","7,513.308195610000400","1,924,055.208970000000000"
522,523,"710,131","710,000","131,792","9,231","9,231","128,536","28,536",CH0050900000,"1,300","5,090",1,0,"6,343.000000000000000","6,344.000000000000000",0,60,"2,012","2,010",687285,1.000000000000000,"17,348","109,626","120,287","130,848","7,377.103645019999900","7,377.103645019999900","3,200,203.004300000100000"
523,541,"740,131","740,000","131,353","9,355","9,355","155,992","55,992",CH0050370000,"4,098","5,037",1,0,"5,339.000000000000000","5,344.000000000000000",0,60,"2,012","2,010",68487,1.000000000000000,"82,249","108,599","120,945","130,946","10,008.049976599999000","10,008.049976599999000","4,866,710.784049999900000"
524,505,"680,131","680,744","131,000","9,361","9,361","108,277","8,277",TI6120630000,0,"612,063",1,0,"3,824.000000000000000","3,825.000000000000000",0,60,"2,012","2,010",644264,1.000000000000000,397,"105,478","120,869","130,566","8,347.636823720000400","8,347.636823720000400","2,394,087.544809999900000"
525,569,"734,123","735,000","123,549","9,596","9,596","172,117","72,117",CH0050130000,0,"5,013",1,0,"5,242.000000000000000","5,247.000000000000000",0,60,"2,012","2,010",684561,1.000000000000000,"78,222","103,264","120,945","130,946","12,366.977614800000000","12,366.977614800000000","5,937,013.788400000000000"
526,527,"716,115","716,046","116,000","9,796","9,796","184,663","84,663",CH0056490000,0,"5,649",1,0,"4,825.000000000000000","4,826.000000000000000",0,60,"2,012","2,010",6816,1.000000000000000,"10,323","104,980","120,681","130,946","10,700.532020000001000","10,700.532020000001000","3,665,330.574599999900000"
527,510,"686,115","686,261","116,000","9,874","9,874","140,004","40,004",CH0110910000,0,"11,091",1,0,"3,473.000000000000000","3,474.000000000000000",0,60,"2,012","2,010",64228,1.000000000000000,"96,932","105,353","120,662","130,566","6,143.820480219999800","8,385.679620939999900","3,401,854.557699999800000"
528,519,"704,107","704,000","107,023","10,046","10,046","158,985","58,985",CH0046380000,440,"4,638",1,0,"3,287.000000000000000","3,288.000000000000000",0,60,"2,012","2,010",63583,1.000000000000000,"19,411","106,770","120,858","130,480","6,646.206221569999800","6,646.206221569999800","1,925,022.046570000000000"
529,551,"770,171","770,000","171,078","10,310","10,310","116,459","16,459",CH0002820000,"18,865",282,1,0,"34,161.000000000000000","34,648.000000000000000",0,10,"2,012","2,010",28257,1.000000000000000,"39,240","104,986","120,692","130,308","13,013.611698600000000","13,013.611698600000000","5,726,782.509600000500000"
530,546,"752,259","752,000","259,016","10,954","10,954","142,572","42,572",CH0021220000,0,"2,122",1,0,"31,385.000000000000000","31,386.000000000000000",0,10,"2,012","2,010",271812,1.000000000000000,"14,580","100,103","120,939","130,059","7,952.975696540000200","7,952.975696540000200","2,976,944.076960000200000"
531,549,"758,243","758,000","243,686","11,344","11,344","171,802","71,802",CH0021760000,"1,709","2,176",1,0,"31,664.000000000000000","31,669.000000000000000",0,10,"2,012","2,010",2729425,1.000000000000000,"81,619","102,257","120,730","130,059","9,464.242162820000900","9,464.242162820000900","2,460,948.938120000100000"
532,564,"584,235","584,195","236,000","12,002","12,002","177,215","77,215",CH0128320000,0,"12,832",1,0,"7,332.000000000000000","7,333.000000000000000",0,10,"2,012","2,012",2249221,1.000000000000000,"1,599","100,756","120,655","130,442","11,386.208304300000000","11,386.208304300000000","5,778,119.750869999600000"
533,514,"692,219","692,000","219,540","12,575","12,575","141,627","41,627",CH0010120000,0,"1,012",1,0,"12,063.000000000000000","12,064.000000000000000",0,30,"2,012","2,010",2462874,1.000000000000000,"93,520","106,893","120,165","130,456","5,559.412499979999700","5,559.412499979999700","972,325.634760000040000"
534,507,"680,211","680,000","211,492","12,967","12,967","168,068","68,068",CH0007420000,"8,378",742,1,0,"11,924.000000000000000","11,925.000000000000000",0,30,"2,012","2,010",2462493,1.000000000000000,"44,707","103,159","120,560","130,456","7,303.995853250000400","7,303.995853250000400","3,039,320.715410000200000"
535,552,"770,211","770,566","212,000","12,982","12,982","155,514","55,514",CH5203580000,0,"520,358",1,0,"32,435.000000000000000","32,436.000000000000000",0,10,"2,012","2,010",276246,1.000000000000000,"50,763","109,807","120,790","130,773","7,882.920164279999900","7,882.920164279999900","2,356,052.884790000000000"
536,517,"698,203","698,181","204,000","13,447","13,447","140,641","40,641",CH0007400000,"12,771",740,1,0,"14,197.000000000000000","14,338.000000000000000",0,30,"2,012","2,010",2468373,1.000000000000000,"55,235","102,261","120,230","130,439","8,410.770257719999800","8,410.770257719999800","2,588,486.512759999800000"
537,548,"758,203","758,000","203,542","13,532","13,532","175,932","75,932",CH0023890000,"1,811","2,389",1,0,"32,149.000000000000000","32,150.000000000000000",0,10,"2,012","2,010",2758123,1.000000000000000,"40,865","108,444","120,766","130,005","12,418.208340100000000","12,418.208340100000000","4,506,586.915120000000000"
538,502,"668,203","668,900","203,000","13,710","13,710","124,528","24,528",CH0044720000,755,"4,472",1,0,"13,052.000000000000000","13,053.000000000000000",0,30,"2,012","2,010",246623,1.000000000000000,"11,913","100,277","120,114","130,439","9,778.795206770000700","9,778.795206770000700","3,577,812.236339999800000"
539,561,"818,203","819,000","203,273","13,721","13,721","188,102","88,102",CH0008020000,"15,132",802,1,0,75.000000000000000,76.000000000000000,0,80,"2,012","2,010",1497,1.000000000000000,"58,723","108,026","120,544","130,654","6,416.339709779999800","6,416.339709779999800","2,304,558.220799999800000"
540,554,"776,195","776,000","195,830","14,208","14,208","146,730","46,730",CH0026340000,0,"2,634",1,0,"32,651.000000000000000","32,652.000000000000000",0,10,"2,012","2,010",276584,1.000000000000000,"13,215","103,331","120,790","130,773","10,296.832654300000000","10,296.832654300000000","4,403,641.683030000000000"
541,565,"602,195","602,000","195,100","14,735","14,735","188,975","88,975",BE1334060000,0,"133,406",1,0,"24,097.000000000000000","24,102.000000000000000",0,20,"2,012","2,010",24934321,1.000000000000000,"93,823","106,831","120,302","130,466","8,939.788966250000200","8,939.788966250000200","3,168,233.105649999800000"
542,557,"794,187","794,000","187,075","15,342","15,342","189,950","89,950",CH0026580000,0,"2,658",1,0,"33,006.000000000000000","33,007.000000000000000",0,10,"2,012","2,010",27688,1.000000000000000,"81,274","105,933","120,527","130,773","8,153.224352190000000","8,153.224352190000000","2,954,056.261229999800000"
543,538,"734,187","735,000","187,204","15,397","15,397","171,459","71,459",CH0034820000,"5,267","3,482",1,0,"35,715.000000000000000","35,716.000000000000000",0,10,"2,012","2,010",29369,1.000000000000000,"26,834","104,530","120,311","130,577","8,554.880265100000500","8,554.880265100000500","2,983,657.054140000100000"
544,562,"824,187","824,141","188,000","15,418","15,418","152,857","52,857",CH0052460000,"1,729","5,246",1,0,250.000000000000000,275.000000000000000,0,80,"2,012","2,010",81631,1.000000000000000,"2,681","103,961","120,268","130,654","3,680.535898709999900","3,680.535898709999900","552,307.106327999970000"
545,545,"752,219","753,000","219,655","15,623","15,623","133,115","33,115",CH0023750000,"1,677","2,375",1,0,"31,959.000000000000000","31,964.000000000000000",0,10,"2,012","2,010",274925,1.000000000000000,"35,302","109,853","120,065","130,699","17,053.964295999998000","17,053.964295999998000","3,138,778.477490000000000"
546,530,"716,235","716,000","235,392","15,696","15,696","158,875","58,875",CH0006170000,"5,193",617,1,0,"9,826.000000000000000","9,851.000000000000000",0,40,"2,012","2,010",24485643,1.000000000000000,"1,689","106,314","120,153","130,215","8,075.729960540000300","8,075.729960540000300","2,959,075.775020000100000"
547,518,"698,283","698,000","283,094","15,750","15,750","161,829","61,829",CH0000010000,"130,841",1,1,0,"30,811.000000000000000","37,096.000000000000000",0,10,"2,012","2,010",27137,1.000000000000000,"8,177","108,464","120,997","130,842","12,960.977722300000000","13,206.867790500000000","5,424,210.697040000000000"
548,542,"740,251","740,000","251,757","15,889","15,889","144,724","44,724",SG4914050000,0,"491,405",1,0,"29,862.000000000000000","29,863.000000000000000",0,10,"2,012","2,010",26744422,1.000000000000000,"55,552","105,250","120,315","130,055","5,197.994053440000200","5,197.994053440000200","1,157,988.381150000000000"
549,509,"680,291","681,000","291,493","15,958","15,958","104,316","4,316",CH0036450000,0,"3,645",1,0,"27,410.000000000000000","27,411.000000000000000",0,10,"2,012","2,010",25284,1.000000000000000,"9,535","102,269","120,677","130,862","7,361.905775539999900","10,802.029518500000000","4,179,309.329680000000000"
550,531,"716,275","717,000","275,691","16,151","16,151","162,212","62,212",CH0020800000,0,"2,080",1,0,"28,991.000000000000000","28,992.000000000000000",0,10,"2,012","2,010",265444,1.000000000000000,"52,072","106,333","120,786","130,871","14,687.595250400000000","14,687.595250400000000","4,329,885.376899999600000"
551,522,"704,267","704,009","268,000","16,250","16,250","148,774","48,774",CH0120440000,0,"12,044",1,0,"28,582.000000000000000","28,583.000000000000000",0,10,"2,012","2,010",261844,1.000000000000000,"42,824","108,450","120,786","130,871","12,086.312627300000000","12,086.312627300000000","5,169,252.066410000400000"
552,540,"734,267","734,000","267,921","16,413","16,413","137,417","37,417",CH0002800000,"15,677",280,1,0,"31,220.000000000000000","31,225.000000000000000",0,10,"2,012","2,010",271693,1.000000000000000,"76,919","106,057","120,446","130,059","1,479.978184390000000","1,479.978184390000000","118,128.244300000010000"
553,504,"674,267","675,000","267,858","16,462","16,462","195,905","95,905",ZH1004530000,0,"100,453",1,0,"27,489.000000000000000","27,490.000000000000000",0,10,"2,012","2,010",25382,1.000000000000000,"32,950","109,318","120,438","130,862","8,580.736186700000000","8,580.736186700000000","2,820,235.625090000200000"
554,515,"692,259","692,914","260,000","16,547","16,547","169,189","69,189",CH0029430000,"5,632","2,943",1,0,"28,015.000000000000000","28,016.000000000000000",0,10,"2,012","2,010",258367,1.000000000000000,"57,690","100,456","120,553","130,972","6,482.689005020000000","6,482.689005020000000","1,951,982.816630000000000"
555,534,"722,259","723,000","259,920","16,750","16,750","146,775","46,775",SG4918110000,0,"491,811",1,0,"30,012.000000000000000","30,013.000000000000000",0,10,"2,012","2,010",267622,1.000000000000000,"99,705","102,043","120,315","130,055","8,656.368273919999400","8,656.368273919999400","3,486,380.170030000200000"
556,568,"662,251","662,000","251,870","16,935","16,935","119,209","19,209",AG5708150000,0,"570,815",1,0,"11,506.000000000000000","11,507.000000000000000",1,30,"2,012","2,010",2461322,1.000000000000000,"37,686","109,147","120,024","130,456","8,269.416778079999900","8,269.416778079999900","2,208,739.427720000000000"
557,526,"710,251","710,000","251,012","17,038","17,038","161,970","61,970",CH0006290000,"3,404",629,1,0,"28,317.000000000000000","28,330.000000000000000",0,10,"2,012","2,010",2589633,1.000000000000000,"24,914","108,176","120,972","130,972","5,343.519333109999900","5,343.519333109999900","1,443,605.052519999900000"
558,508,"680,251","680,275","252,000","17,092","17,092","148,555","48,555",ZH1018010000,0,"101,801",1,0,"27,648.000000000000000","27,649.000000000000000",0,10,"2,012","2,010",2565622,1.000000000000000,"83,057","101,070","120,850","130,972","9,428.221303919999600","9,428.221303919999600","2,331,567.464329999900000"
559,536,"728,243","728,000","243,513","17,519","17,519","167,544","67,544",SG4918120000,0,"491,812",1,0,"30,163.000000000000000","30,164.000000000000000",0,10,"2,012","2,010",26836,1.000000000000000,"71,928","108,525","120,387","130,055","6,075.804462959999900","6,075.804462959999900","1,497,204.164630000000000"
560,539,"734,227","734,000","227,095","18,394","18,394","154,830","54,830",CH0022830000,0,"2,283",1,0,"30,554.000000000000000","30,555.000000000000000",0,10,"2,012","2,010",269754,1.000000000000000,"31,916","106,859","120,436","130,055","10,375.131647099999000","10,375.131647099999000","3,323,252.257369999800000"
561,533,"722,219","722,554","220,000","18,762","18,762","102,967","2,967",GL3101470000,0,"310,147",1,0,"10,125.000000000000000","10,126.000000000000000",0,40,"2,012","2,010",2448864,1.000000000000000,"76,624","103,750","120,928","130,215","8,839.962467170000300","8,839.962467170000300","2,518,869.776610000100000"
562,525,"710,211","710,614","212,000","19,086","19,086","122,014","22,014",CH0028610000,"1,581","2,861",1,0,"9,774.000000000000000","9,775.000000000000000",0,40,"2,012","2,010",24484885,1.000000000000000,"37,539","108,960","120,183","130,215","7,684.528274639999800","7,684.528274639999800","2,092,571.084480000000000"
563,535,"728,203","728,752","204,000","19,486","19,486","188,853","88,853",CH0055930000,0,"5,593",1,0,"10,447.000000000000000","10,448.000000000000000",0,40,"2,012","2,010",2448882438,1.000000000000000,"27,491","108,925","120,943","130,095","7,961.151827769999700","7,961.151827769999700","2,632,861.678960000200000"
564,529,"716,195","716,424","196,000","19,843","19,843","110,498","10,498",CH0007540000,931,754,1,0,"10,803.000000000000000","10,846.000000000000000",0,40,"2,012","2,010",2448882613,1.000000000000000,"67,303","104,984","120,181","130,095","7,577.590554770000400","7,577.590554770000400","1,159,594.339510000100000"
565,521,"704,227","704,000","227,665","21,049","21,049","101,280","1,280",CH0037500000,"28,968","3,750",1,2,"9,439.000000000000000","9,440.000000000000000",0,40,"2,012","2,010",244811128,1.000000000000000,"45,339","108,419","120,153","130,215","6,676.250659289999900","6,676.250659289999900","1,622,759.702510000000000"
566,513,"692,179","692,000","179,421","21,924","21,924","148,755","48,755",CH0043900000,15,"4,390",1,0,"14,876.000000000000000","14,887.000000000000000",0,30,"2,012","2,012",24697321,1.000000000000000,"8,456","107,317","120,498","130,593","7,805.256745130000100","7,805.256745130000100","1,765,392.061169999900000"
