x	y
806777	139105
806782	139128
806769	139138
806777	139156
806801	139160
806798	139190
806807	139227
806837	139264
806862	139275
806865	139293
806896	139331
806921	139397
806919	139443
806889	139499
806872	139592
806856	139612
806851	139629
806849	139663
806833	139727
806838	139746
806832	139766
806818	139776
806835	139786
806856	139813
806877	139828
806917	139866
806931	139892
806941	139903
806949	139923
806968	139938
807005	139951
807044	139974
807059	139997
807078	140019
807156	140066
807208	140086
807224	140121
807248	140145
807258	140164
807289	140189
807310	140211
807328	140235
807346	140251
807386	140271
807398	140293
807402	140311
807416	140332
807420	140355
807443	140364
807466	140379
807476	140381
807483	140394
807496	140401
807527	140446
807549	140455
807561	140476
807583	140477
807618	140507
807640	140517
807662	140521
807671	140528
807680	140550
807693	140551
807712	140567
807731	140576
807777	140637
807796	140647
807808	140658
807826	140701
807846	140718
807862	140728
807897	140722
807945	140765
807966	140790
808003	140796
808026	140779
808045	140778
808085	140789
808113	140793
808206	140790
808244	140824
808280	140864
808309	140873
808344	140874
808362	140868
808391	140832
808412	140821
808433	140796
808460	140775
808482	140747
808497	140738
808518	140736
808630	140744
808665	140737
808689	140739
808759	140735
808811	140727
808839	140711
808881	140721
808898	140704
808932	140709
808950	140691
808980	140677
808993	140679
809005	140696
809102	140736
809134	140745
809150	140768
809167	140766
809182	140769
809191	140763
809209	140765
809259	140823
809276	140827
809289	140856
809296	140883
809311	140901
809314	140920
809332	140953
809351	140963
809372	140985
809417	140985
809447	140978
809451	141005
809461	141023
809472	141110
809492	141154
809502	141193
809511	141206
809525	141217
809537	141238
809546	141244
809562	141273
809573	141288
809587	141318
809592	141338
809579	141379
809576	141404
809581	141425
809574	141487
809555	141506
809555	141523
809561	141533
809562	141551
809553	141577
809530	141577
809522	141586
809519	141602
809507	141629
809501	141671
809493	141701
809495	141737
809504	141765
809507	141795
809495	141815
809492	141834
809500	141851
809497	141870
809509	141898
809518	141909
809529	141918
809564	141934
809559	141961
809548	141965
809525	141963
809519	141973
809516	142013
809498	142044
809488	142077
809488	142093
809492	142107
809475	142111
809478	142131
809474	142169
809460	142197
809458	142229
809442	142249
809430	142279
809434	142300
809431	142317
809410	142369
809402	142456
809403	142497
809420	142537
809414	142596
809390	142647
809381	142704
809400	142806
809400	142842
809433	142940
809451	142943
809482	142966
809520	143002
809539	143035
809569	143056
809584	143075
809644	143116
809651	143137
809670	143149
809680	143161
809695	143162
809721	143174
809749	143193
809751	143206
809708	143262
809688	143295
809659	143318
809616	143371
809606	143399
809587	143423
809590	143442
809567	143496
809554	143518
809524	143548
809496	143551
809486	143563
809482	143575
809482	143605
809458	143653
809451	143691
809421	143745
809390	143788
809383	143817
809333	143876
809311	143911
809311	143927
809322	143953
809340	143983
809280	144083
809205	144090
809131	144105
809090	144116
809029	144121
808996	144130
808964	144123
808941	144112
808899	144086
808833	144035
808807	144030
808784	144018
808762	143990
808748	143977
808675	143941
808641	143879
808613	143905
808592	143913
808568	143915
808546	143912
808512	143900
808501	143891
808487	143860
808474	143842
808384	143763
808360	143798
808323	143843
808280	143878
808246	143915
808283	143944
808299	143968
808320	144033
808309	144052
808295	144083
808294	144098
808308	144119
808306	144171
808298	144210
808274	144284
808265	144292
808235	144297
808248	144310
808257	144329
808255	144369
808255	144507
808204	144590
808221	144650
808222	144675
808204	144702
808178	144818
808178	144854
808171	144902
808121	144981
808112	145016
808091	145030
807988	145038
807946	145046
807883	145200
807851	145246
807809	145322
807781	145331
807774	145361
807779	145394
807828	145394
807849	145469
807798	145465
807745	145454
807709	145456
807665	145464
807620	145481
807582	145490
807541	145517
807522	145522
807500	145521
807482	145515
807465	145504
807433	145492
807412	145497
807377	145513
807341	145505
807305	145516
807259	145513
807225	145494
807207	145495
807165	145522
807136	145532
807120	145533
807081	145525
807063	145526
807037	145542
807017	145564
807002	145587
806990	145613
806975	145631
806963	145663
806945	145675
806938	145691
806934	145713
806925	145728
806923	145744
806911	145773
806891	145802
806878	145798
806862	145797
806790	145817
806741	145811
806722	145799
806707	145754
806710	145731
806706	145715
806648	145672
806613	145663
806588	145647
806555	145654
806484	145650
806456	145664
806435	145666
806354	145599
806333	145612
806273	145618
806243	145633
806232	145616
806215	145603
806153	145586
806147	145549
806106	145536
806086	145539
806061	145517
806040	145509
806004	145504
805988	145491
805962	145455
805955	145403
805941	145365
805937	145337
805917	145305
805920	145235
805915	145215
805915	145195
805883	145158
805863	145146
805792	145144
805731	145144
805637	145187
805604	145184
805563	145197
805542	145220
805484	145232
805457	145252
805367	145276
805326	145291
805295	145295
805267	145319
805193	145356
805183	145322
805168	145285
805132	145245
805115	145220
805095	145186
805054	145092
805007	145043
804969	145025
804936	145016
804880	145013
804810	145023
804774	144991
804743	144970
804728	144938
804726	144900
804721	144874
804707	144853
804695	144814
804698	144781
804713	144746
804716	144716
804686	144664
804661	144630
804611	144582
804555	144586
804517	144587
804488	144593
804438	144597
804384	144564
804360	144558
804335	144561
804284	144585
804248	144590
804210	144628
804179	144621
804156	144627
804139	144637
804143	144657
804117	144686
804052	144686
804029	144705
803960	144707
803938	144704
803883	144682
803853	144695
803806	144682
803753	144659
803741	144651
803720	144627
803707	144618
803692	144611
803660	144607
803645	144603
803613	144577
803593	144572
803558	144546
803533	144549
803484	144538
803430	144540
803329	144554
803296	144566
803259	144567
803213	144579
803168	144548
803128	144529
803084	144499
803024	144510
803013	144540
802997	144562
803000	144663
802954	144722
802972	144776
802992	144801
803001	144825
803009	144875
803013	144918
803014	144956
803026	144981
802991	145060
802968	145100
802902	145151
802830	145189
802803	145240
802784	145266
802779	145283
802766	145272
802720	145258
802674	145257
802643	145270
802611	145272
802583	145296
802550	145309
802485	145280
802270	145169
801892	145034
801804	144991
801803	145013
801800	145039
801804	145069
801783	145080
801762	145076
801744	145081
801720	145100
801697	145108
801658	145115
801638	145133
801606	145144
801581	145160
801563	145184
801542	145242
801529	145260
801482	145260
801469	145288
801453	145342
801440	145370
801403	145385
801383	145418
801358	145446
801358	145500
801341	145552
801339	145596
801321	145608
801308	145640
801290	145660
801330	145736
801320	145753
801316	145783
801315	145837
801293	145878
801279	145910
801280	145980
801246	146018
801236	146045
801234	146071
801237	146117
801264	146238
801287	146351
801276	146379
801258	146382
801223	146403
801248	146454
801228	146482
801181	146481
801176	146506
801172	146556
801167	146580
801154	146605
801141	146626
801125	146636
801086	146642
801068	146632
801056	146611
800950	146489
800846	146497
800777	146546
800769	146589
800698	146654
800422	146739
800218	146732
800144	146735
800125	146740
800103	146749
800079	146768
800059	146777
800024	146803
799990	146890
799975	146913
799953	146942
799927	146971
799896	147002
799889	147013
799850	147147
799818	147195
799813	147220
799789	147268
799858	147308
799885	147328
799934	147357
799950	147369
799971	147389
800009	147456
800031	147508
800008	147546
800005	147565
800006	147605
799999	147618
799997	147660
799968	147690
799980	147710
799984	147721
799983	147731
799974	147761
799972	147832
799973	147854
799976	147871
799986	147887
800033	147971
800041	147980
800109	148031
800117	148042
800140	148127
800114	148159
800120	148172
800151	148198
800188	148210
800218	148228
800233	148234
800310	148250
800321	148257
800351	148283
800359	148313
800359	148325
800350	148343
800334	148381
800327	148403
800320	148459
800359	148502
800484	148630
800626	148708
800762	148797
800752	148901
800847	149181
800857	149221
800866	149238
800890	149271
800863	149329
800849	149348
800730	149405
800722	149415
800720	149429
800722	149488
800720	149508
800715	149528
800706	149544
800670	149596
800663	149609
800661	149628
800663	149658
800671	149698
800667	149739
800684	149770
800665	149813
800637	149900
800641	149919
800646	149932
800659	149986
800664	150026
800657	150056
800647	150078
800632	150098
800618	150113
800547	150168
800542	150181
800533	150229
800520	150257
800507	150278
800491	150299
800470	150313
800421	150341
800401	150349
800378	150363
800361	150383
800309	150469
800278	150507
800251	150533
800151	150584
800111	150590
800131	150616
800104	150651
800026	150713
800017	150749
799987	150770
799976	150856
799950	150956
799963	151043
799979	151087
799974	151144
799983	151196
800019	151285
800071	151391
800203	151541
800231	151596
800285	151638
800295	151789
800353	151832
800265	151863
800208	151990
800137	152031
800093	152109
800063	152216
800072	152306
800052	152406
800055	152462
800094	152586
800116	152704
800099	152761
800201	152935
800270	153003
800351	153165
800238	153287
800076	153374
800041	153473
799945	153605
799909	153775
799891	153833
799853	153899
799849	154007
799826	154096
799822	154152
799801	154240
799803	154295
799919	154304
799964	154348
800043	154343
800141	154350
800187	154408
800250	154455
800275	154507
800385	154609
800485	154671
800573	154967
800594	155088
800635	155217
800638	155317
800615	155623
800648	155710
800585	155918
800535	155985
800527	156099
800490	156165
800458	156196
800436	156226
800409	156250
800399	156285
800356	156397
800382	156482
800469	156557
800530	156578
800576	156607
800579	156717
800524	156803
800410	156862
800288	156954
800180	156990
800010	157097
799923	157220
799858	157273
799824	157350
799814	157556
799814	157632
799833	157683
799933	157801
799987	157902
800021	158018
800013	158075
800152	158060
800278	158084
800387	158198
800484	158188
800574	158147
800688	158149
800804	158170
801147	158305
801219	158557
801280	158634
801413	158749
801501	158801
801610	158818
801682	158950
801720	159063
801673	159253
801731	159424
801815	159499
801838	159593
801803	159681
801870	159805
802005	159938
802060	159933
802324	160007
802470	160191
802584	160322
802672	160334
802716	160472
802711	160497
802732	160536
802729	160553
802786	160590
802838	160666
802874	160710
802889	160750
802857	160799
802793	160872
802775	160914
802704	161005
802544	161125
802458	161168
802350	161378
802343	161482
802343	161610
802392	161624
802582	161659
802651	161635
802680	161638
802711	161660
802758	161679
802936	161709
802974	161729
803021	161731
803069	161742
803226	161801
803301	161812
803341	161826
803399	161851
803437	161839
803495	161840
803548	161871
803597	161885
803631	161900
803651	161945
803669	162026
803699	162086
803713	162164
803789	162322
803876	162443
804006	162515
803996	162543
804018	162644
804031	162676
804054	162702
804057	162775
804033	162788
804009	162808
803990	162834
803978	162862
803953	162884
803965	162902
803951	162929
803945	162979
803974	163080
803958	163099
804013	163230
803979	163284
803934	163340
803874	163394
803839	163432
803802	163493
803738	163547
803717	163589
803687	163643
803680	163695
803702	163758
803691	163821
803705	163861
803717	163955
803745	164032
803735	164057
803742	164114
803716	164166
803738	164204
803806	164237
803887	164322
803898	164393
803932	164453
803987	164541
803953	164576
803911	164627
803861	164767
803822	164805
803776	164981
803774	165032
803786	165082
803844	165149
803909	165210
803958	165335
803954	165401
803957	165460
803964	165530
804024	165626
804034	165625
804070	165638
804083	165638
804096	165634
804105	165627
804117	165624
804130	165627
804154	165639
804179	165637
804197	165629
804206	165628
804223	165631
804246	165630
804259	165635
804268	165646
804290	165637
804318	165629
804340	165627
804353	165635
804362	165620
804407	165567
804435	165541
804460	165508
804489	165499
804506	165488
804526	165471
804540	165452
804551	165432
804564	165420
804622	165390
804668	165380
804684	165365
804712	165360
804739	165351
804773	165343
804797	165333
804817	165321
804833	165307
804838	165297
804853	165282
804865	165275
804876	165262
804890	165253
804954	165242
804984	165244
805033	165237
805064	165230
805148	165188
805191	165175
805230	165176
805246	165173
805280	165153
805320	165139
805344	165139
805383	165129
805409	165140
805433	165154
805464	165146
805488	165146
805517	165164
805541	165166
805558	165178
805618	165171
805666	165159
805686	165171
805719	165153
805742	165135
805755	165122
805791	165122
805817	165126
805855	165122
805895	165109
805908	165097
805923	165105
805948	165084
805964	165074
805982	165066
806006	165086
806051	165116
806113	165144
806165	165175
806213	165177
806266	165183
806279	165192
806298	165212
806339	165213
806354	165227
806375	165257
806391	165261
806405	165282
806420	165315
806436	165322
806454	165336
806471	165367
806503	165396
806609	165360
806627	165361
806643	165384
806663	165398
806657	165413
806656	165456
806670	165484
806681	165489
806664	165524
806662	165550
806671	165570
806678	165596
806679	165610
806677	165617
806678	165634
806683	165654
806683	165679
806703	165720
806764	165724
806793	165735
806813	165749
806829	165756
806844	165755
806859	165747
806889	165746
806912	165752
806928	165746
806944	165746
806977	165752
807010	165746
807035	165745
807083	165738
807104	165753
807152	165731
807175	165730
807201	165750
807223	165778
807240	165791
807258	165799
807280	165813
807301	165823
807334	165854
807348	165875
807370	165884
807381	165893
807398	165898
807410	165898
807433	165909
807458	165926
807485	165934
807495	165940
807505	165950
807511	165962
807547	165979
807553	165991
807586	166024
807600	166033
807615	166035
807647	166052
807667	166075
807701	166101
807710	166119
807732	166145
807751	166151
807755	166163
807763	166177
807772	166188
807824	166196
807874	166220
807920	166238
807950	166234
807973	166235
807988	166244
808008	166252
808069	166234
808077	166235
808101	166254
808138	166242
808174	166225
808189	166232
808203	166237
808262	166237
808275	166240
808289	166253
808305	166258
808314	166265
808328	166284
808339	166305
808350	166311
808356	166322
808360	166336
808367	166347
808388	166367
808397	166371
808419	166373
808441	166384
808460	166386
808478	166379
808515	166375
808527	166369
808539	166370
808572	166362
808586	166354
808602	166338
809460	166850
810151	167311
810521	167504
810886	167556
810946	167526
810966	167519
810903	167439
810900	167423
810902	167357
810946	167274
810945	167246
811947	167018
812648	166618
812900	167007
812910	167060
812910	167069
812918	167081
812919	167096
812923	167103
812952	167119
812957	167134
812975	167139
812985	167145
812987	167151
812987	167162
812981	167179
812978	167202
812967	167213
812968	167236
812958	167262
812962	167277
812972	167300
812962	167320
812953	167346
812956	167386
812952	167396
812952	167405
812955	167413
812966	167428
812961	167438
812985	167484
812993	167494
813007	167508
813029	167544
813031	167556
813043	167563
813052	167572
813072	167578
813088	167588
813093	167595
813096	167611
813113	167635
813116	167647
813114	167665
813113	167698
813115	167711
813121	167735
813122	167777
813125	167785
813147	167806
813155	167838
813165	167855
813178	167866
813202	167881
813231	167904
813240	167924
813256	167941
813278	167995
813299	168001
813315	168020
813331	168029
813364	168043
813379	168057
813389	168061
813407	168061
813418	168066
813424	168073
813433	168093
813445	168104
813465	168106
813479	168104
813489	168105
813509	168102
813525	168096
813533	168096
813541	168100
813546	168109
813552	168149
813559	168164
813566	168172
813584	168184
813606	168229
813627	168258
813640	168273
813656	168286
813668	168290
813685	168293
813695	168302
813719	168310
813732	168319
813753	168340
813768	168350
813782	168353
813799	168366
813819	168372
813826	168378
813863	168404
813880	168409
813894	168420
813912	168429
813926	168430
813930	168434
813932	168444
813940	168445
813949	168450
813959	168450
813971	168453
813986	168452
814000	168457
814013	168458
814021	168463
814033	168467
814042	168483
814067	168499
814078	168504
814100	168509
814118	168522
814127	168542
814138	168552
814140	168579
814150	168598
814164	168613
814227	168632
814235	168642
814253	168649
814262	168659
814268	168670
814276	168675
814285	168676
814315	168676
814332	168677
814342	168683
814352	168691
814357	168701
814362	168715
814368	168722
814379	168727
814401	168725
814432	168727
814465	168723
814477	168713
814485	168702
814487	168626
814485	168608
814478	168588
814479	168561
814489	168546
814484	168517
814484	168499
814492	168448
814507	168437
814509	168421
814502	168401
814504	168287
814588	167810
814882	167278
815630	166395
815825	166199
816009	166014
815768	165783
815762	165754
815756	165736
815728	165684
815689	165623
815667	165576
815637	165532
815558	165407
815536	165384
815531	165371
815530	165355
815531	165335
815537	165318
815549	165288
815519	165249
815501	165218
815489	165187
815480	165173
815461	165104
815450	165085
815417	165049
815386	165037
815371	165026
815294	164960
815273	164938
815264	164914
815244	164899
815239	164872
815224	164847
815209	164790
815197	164760
815188	164742
815173	164727
815167	164701
815166	164679
815138	164634
815126	164598
815108	164588
815103	164579
815103	164560
815109	164519
815108	164478
815104	164460
815076	164413
815065	164388
815040	164304
815009	164268
814996	164247
814986	164222
814975	164203
814961	164187
814941	164177
814876	164155
814868	164143
814868	164127
814876	164109
814888	164093
814864	164072
814840	164038
814827	164022
814818	164004
814805	163965
814795	163942
814806	163914
814796	163887
814787	163872
814785	163859
814788	163850
814800	163832
814811	163805
814808	163789
814802	163773
814780	163754
814776	163741
814770	163701
814768	163653
814760	163597
814770	163578
814784	163561
814796	163537
814818	163489
814840	163480
814865	163390
814862	163344
814867	163326
814877	163315
814885	163214
814883	163155
814887	163136
814898	163118
814914	163104
814934	163094
814951	163080
814980	163029
814981	163008
814967	162949
814971	162929
814972	162889
814981	162810
814992	162752
814998	162732
815020	162678
815036	162620
815044	162580
815049	162514
815014	162408
815012	162387
815014	162366
815023	162347
815038	162332
815052	162323
815082	162309
815095	162293
815108	162260
815133	162164
815168	162043
815201	161997
815535	161804
815691	161677
815801	161647
815859	161693
815854	161720
815897	161775
815973	161860
816010	161882
816037	161921
816068	161954
816085	161967
816108	161977
816131	161980
816148	161978
816177	161998
816195	162015
816226	162054
816243	162083
816274	162110
816282	162136
816348	162150
816367	162158
816383	162169
816395	162182
816406	162197
816486	162269
816498	162288
816507	162307
816519	162323
816539	162323
816554	162322
816583	162315
816630	162315
816649	162304
816729	162299
816748	162302
816781	162325
816802	162332
816821	162335
816859	162348
816941	162403
816955	162402
816970	162379
816980	162355
816992	162344
817020	162329
817050	162295
817082	162290
817089	162277
817104	162266
817116	162248
817131	162233
817149	162210
817149	162188
817168	162160
817173	162137
817178	162079
817185	162064
817197	162050
817215	162037
817258	162013
817322	161974
817342	161965
817476	161932
817492	161924
817516	161871
817528	161855
817653	161796
817685	161784
817719	161795
817756	161799
817768	161814
817815	161772
817832	161762
817875	161747
817932	161699
817949	161691
817982	161692
818026	161676
818047	161672
818067	161674
818105	161708
818126	161702
818147	161703
818176	161692
818225	161684
818242	161669
818271	161670
818280	161668
818297	161651
818323	161645
818342	161643
818359	161639
818355	161605
818357	161585
818361	161575
818381	161554
818395	161543
818432	161534
818457	161466
818482	161450
818490	161431
818500	161388
818495	161371
818511	161341
818513	161322
818500	161308
818494	161295
818496	161284
818497	161225
818524	161184
818525	161166
818525	161148
818517	161109
818520	161095
818538	161049
818537	161027
818539	161010
818543	160998
818562	160989
818575	160959
818600	160918
818631	160884
818658	160826
818728	160765
818756	160736
818764	160708
818800	160635
818885	160566
818898	160526
818924	160510
818966	160454
819023	160425
819061	160401
819059	160368
819071	160320
819058	160292
819073	160268
819069	160242
819077	160221
819099	160193
819102	160165
819099	160144
819106	160106
819095	160090
819109	160020
819113	159950
819082	159902
819052	159871
819039	159848
819021	159789
818998	159754
819004	159714
818967	159612
818997	159581
819026	159541
819055	159512
819059	159492
819073	159466
819101	159400
819228	159379
819271	159377
819296	159381
819340	159362
819394	159322
819451	159319
819513	159307
819551	159308
819588	159305
819618	159314
819643	159333
819725	159330
819792	159349
819827	159335
819908	159333
819929	159343
819962	159348
820028	159373
820051	159353
820066	159299
820090	159279
820203	159141
820295	159079
820335	159094
820366	159096
820393	159119
820407	159134
820438	159147
820473	159208
820489	159221
820640	159286
820681	159272
820814	159262
820842	159287
820864	159295
820877	159294
820891	159325
820933	159397
820946	159410
821010	159462
821113	159511
821168	159527
821188	159535
821296	159588
821312	159606
821346	159679
821565	159514
821619	159489
821724	159431
821742	159419
821758	159399
821766	159382
821845	159272
821932	159196
821953	159182
821975	159171
821990	159145
822026	159113
822036	159079
822080	159042
822084	159015
822101	158996
822101	158954
822121	158923
822137	158902
822179	158875
822249	158769
822310	158748
822358	158714
822397	158728
822441	158728
822487	158771
822548	158805
822584	158810
822634	158833
822674	158872
822693	158906
822718	158936
822767	158984
822776	159005
822784	159052
822796	159080
822826	159133
822852	159165
822888	159186
822912	159212
822921	159230
822954	159259
822964	159276
823018	159328
823065	159383
823091	159405
823104	159437
823155	159456
823192	159477
823248	159490
823259	159523
823234	159632
823213	159730
823204	159856
823215	159872
823234	159880
823246	159894
823255	159922
823279	159983
823280	160021
823292	160060
823290	160081
823320	160136
823328	160158
823348	160188
823352	160211
823386	160198
823423	160191
823468	160178
823538	160185
823570	160160
823594	160172
823658	160167
823695	160173
823736	160170
823756	160170
823790	160176
823856	160205
823891	160202
823955	160206
824065	160201
824095	160207
824124	160206
824160	160197
824221	160213
824284	160200
824328	160184
824375	160163
824404	160149
824432	160139
824457	160141
824515	160110
824533	160105
824556	160064
824572	160054
824595	160074
824614	160075
824633	160070
824669	160038
824699	160049
824787	160050
824805	160036
824838	159996
824876	159962
824906	159960
824927	159956
824944	159948
824975	159927
824999	159903
825135	159902
825182	159912
825200	159909
825227	159884
825249	159854
825272	159820
825293	159792
825328	159775
825360	159768
825374	159764
825388	159753
825398	159738
825416	159694
825429	159677
825457	159656
825493	159626
825510	159618
825533	159615
825669	159627
825726	159628
825767	159635
825859	159658
825896	159604
825921	159571
826055	159465
826093	159421
826138	159381
826214	159336
826238	159329
826270	159329
826278	159316
826288	159306
826330	159285
826358	159264
826401	159224
826446	159212
826464	159211
826479	159208
826556	159161
826602	159135
826640	159120
826672	159109
826721	159090
826755	159086
826772	159059
826806	159030
826829	159022
826871	159017
826890	159018
826923	159026
826970	159046
827049	159102
827087	159122
827108	159143
827129	159174
827149	159199
827200	159224
827268	159250
827288	159279
827309	159295
827351	159318
827372	159322
827473	159420
827492	159431
827567	159450
827600	159452
827615	159461
827629	159476
827649	159502
827680	159515
827722	159573
827736	159604
827771	159648
827824	159663
827884	159664
827910	159692
827937	159715
827995	159756
828017	159781
828036	159791
828114	159818
828127	159836
828139	159841
828155	159843
828167	159843
828202	159852
828213	159853
828248	159842
828299	159838
828329	159853
828373	159889
828424	159880
828459	159900
828504	159878
828534	159866
828554	159853
828599	159801
828623	159769
828632	159750
828650	159721
828677	159670
828699	159639
828712	159626
828727	159616
828745	159609
828763	159595
828782	159575
828822	159548
828840	159468
828893	159466
828991	159371
829307	159156
829678	158832
829931	158404
830224	158256
830651	158021
830819	157995
831101	157777
831194	157707
831203	157711
831276	157958
831435	158223
831612	158375
831625	158438
831650	158506
831651	158559
831659	158623
831657	158682
831621	158764
831613	158814
831649	158860
831632	158907
831747	158881
831835	158916
831857	158919
831892	158920
831928	158926
831966	158928
832001	158924
832016	158925
832036	158925
832076	158915
832100	158914
832142	158920
832161	158948
832194	158975
832248	159009
832283	159026
832297	159034
832340	159041
832355	159047
832429	159041
832494	159045
832557	159088
832581	159115
832625	159180
832630	159191
832610	159271
832608	159308
832598	159333
832600	159378
832591	159435
832567	159474
832545	159523
832563	159542
832546	159607
832536	159673
832523	159712
832521	159725
832545	159745
832565	159791
832577	159807
832597	159856
832651	159897
832659	159918
832679	159955
832693	160004
832702	160022
832710	160032
832748	160060
832763	160083
832783	160132
832806	160211
832817	160240
832826	160279
832849	160352
832848	160374
832857	160402
832854	160453
832872	160482
832874	160500
832874	160520
832881	160541
832905	160576
832911	160589
832914	160603
832960	160663
832975	160696
832992	160725
832993	160763
832987	160796
832962	160853
832936	160894
832926	160918
832893	160949
832882	160969
832851	161009
832833	161041
832827	161095
832777	161187
832756	161263
832743	161280
832686	161331
832708	161402
832701	161435
832709	161465
832692	161507
832740	161555
832758	161575
832750	161630
832757	161670
832748	161732
832718	161767
832759	161795
832814	161854
832861	161877
832870	161918
832883	161953
832890	161978
832906	162001
832914	162066
832916	162161
832905	162207
832908	162275
832933	162304
832933	162333
832944	162350
832995	162371
833023	162397
833050	162414
833052	162476
833085	162552
833093	162578
833088	162606
833117	162631
833126	162646
833132	162685
833144	162700
833173	162722
833190	162745
833231	162785
833257	162792
833271	162813
833312	162830
833342	162879
833378	162905
833387	162925
833407	162942
833439	162994
833421	163083
833407	163108
833404	163171
833392	163194
833388	163231
833376	163248
833376	163305
833344	163320
833333	163363
833327	163375
833324	163394
833332	163410
833337	163428
833335	163457
833356	163472
833360	163504
833385	163544
833389	163582
833444	163652
833481	163685
833485	163703
833484	163726
833458	163805
833489	163860
833493	163878
833499	163897
833520	163925
833520	163944
833537	164000
833558	164055
833562	164075
833562	164087
833553	164114
833549	164131
833553	164164
833550	164177
833553	164195
833577	164254
833594	164282
833595	164314
833600	164327
833626	164348
833591	164350
833578	164360
833552	164394
833526	164419
833504	164451
833490	164461
833468	164469
833438	164448
833404	164435
833395	164473
833379	164510
833372	164536
833351	164583
833339	164600
833326	164616
833304	164627
833317	164738
833352	164753
833372	164781
833379	164800
833379	164812
833372	164864
833357	164916
833357	164928
833362	164946
833368	164955
833376	164961
833403	164976
833422	164994
833453	165020
833465	165039
833497	165075
833504	165102
833515	165131
833528	165147
833546	165159
833545	165205
833551	165293
833550	165314
833543	165346
833524	165392
833521	165410
833509	165546
833511	165556
833518	165570
833438	165649
833407	165673
833393	165689
833383	165708
833380	165729
833378	165779
833368	165811
833352	165846
833329	165879
833309	165898
833301	165922
833299	165942
833305	166024
833303	166063
833307	166080
833312	166090
833320	166100
833345	166130
833363	166168
833383	166199
833406	166227
833424	166256
833461	166301
833464	166328
833487	166375
833494	166393
833496	166419
833491	166442
833505	166463
833548	166505
833566	166517
833624	166554
833649	166573
833662	166588
833672	166603
833682	166632
833682	166661
833687	166672
833695	166681
833713	166694
833771	166729
833789	166760
833800	166812
833806	166850
833812	166873
833820	166891
833830	166905
833836	166921
833841	166938
833835	166977
833840	167170
833838	167232
833816	167216
833796	167209
833780	167201
833747	167196
833689	167200
833585	167195
833553	167208
833233	167434
833133	167581
833040	167699
832960	167767
832898	167815
832757	167954
832264	168407
831907	168734
831718	168863
831504	169107
831197	169349
831159	169381
830887	169570
830793	169627
830208	169971
830014	169754
829806	169733
829490	169732
829350	169725
829023	169641
828858	169618
828722	169588
828641	169597
828537	169587
828437	169560
828386	169556
828241	169567
827876	169383
827762	169315
827513	169200
827406	169174
827215	169199
826875	169349
826683	169538
826781	169659
826795	169683
826808	169718
826817	169752
826815	169785
826810	169804
826788	169845
826785	169866
826785	169906
826779	169925
826738	170024
826728	170120
826707	170223
826685	170357
826665	170395
826616	170471
826592	170525
826538	170606
826522	170622
826493	170645
826442	170717
826380	170742
826380	170763
826375	170788
826356	170839
826352	170856
826350	170877
826350	170895
826354	170915
826366	170953
826370	170974
826372	170995
826372	171015
826367	171042
826349	171098
826346	171127
826202	171190
826174	171305
826078	171333
826023	171355
826023	171430
826003	171510
825920	171770
825965	171838
826020	171933
826029	171946
826035	171970
826043	172023
826045	172078
826025	172208
825978	172285
825973	172328
825973	172418
825983	172540
825968	172603
825888	172755
825883	172785
825893	172833
825913	172880
825965	173115
825973	173185
825925	173195
825880	173213
825895	173280
825835	173373
825820	173403
825813	173438
825788	173495
825768	173558
825740	173715
825645	173813
825613	173838
825595	173878
825580	173933
825563	173978
825505	174035
825485	174070
825460	174128
825440	174193
825428	174253
825403	174300
825323	174415
825303	174435
825233	174487
825112	174565
825112	174604
825183	174837
825233	174901
825328	174903
825474	174885
825480	174905
825528	174893
825577	174930
825563	174987
825593	175019
825624	175032
825669	175061
825729	175029
825779	175025
825853	175058
825886	175127
825921	175117
825971	175143
825973	175187
826014	175217
825990	175226
826002	175303
826028	175345
826142	175567
826143	175631
826171	175651
826203	175705
826179	175734
826179	175814
826192	175882
826211	175914
826236	175903
826306	176155
826667	176982
826738	176930
826793	176938
827005	176945
827055	176963
827145	176983
827198	177010
827230	177035
827273	177055
827490	177250
827493	177283
827503	177310
827520	177333
827553	177338
827575	177348
827603	177380
827624	177410
827593	177433
827568	177458
827580	177533
827580	177575
827568	177635
827560	177698
827560	177750
827590	177853
827613	177895
827643	177930
827673	177943
827713	177968
827738	178000
827753	178028
827728	178093
827713	178160
827720	178188
827730	178258
827723	178343
827730	178373
827780	178453
827795	178490
827792	178528
827713	178560
827653	178588
827553	178618
827455	178698
827443	178715
827413	178793
827393	178815
827338	178863
827313	178905
827265	178973
827220	178995
827200	179008
827175	179033
827150	179100
827125	179128
827085	179183
827070	179218
827060	179258
827043	179380
827045	179415
827040	179450
827003	179528
826975	179550
826940	179565
826923	179583
826903	179625
826658	179733
826623	179755
826515	179853
826420	179895
826345	179960
826310	180003
826322	180048
826350	180120
826375	180160
826433	180205
826533	180243
826600	180303
826643	180320
826713	180325
826738	180340
826775	180345
826805	180370
826840	180455
826863	180495
826900	180525
826938	180545
826973	180553
827010	180553
827050	180573
827135	180648
827163	180678
827184	180721
827183	180748
827178	180775
827195	180813
827240	180885
827252	180930
828008	181457
828408	181820
828666	182059
828923	182308
828925	182321
829005	182323
829083	182333
829138	182328
829215	182335
829253	182320
829298	182295
829353	182273
829403	182263
829465	182485
829470	182563
829488	182648
829543	182860
