#BDM_EPT_DATA_VERSION_20150828														
#gives_all_records_of_macroinvertebrates_from_2009-2014														
sort_nr	year	locality	xkoord	ykoord	drainage	species	genus	family	order	class	IBCH_EPT	nr_ind		
2883	2014	716115	716058	116011	TICINO	IBCH	IBCH	Ceratopogonidae	Diptera	Insecta	IBCH	4		
2884	2014	716115	716058	116011	TICINO	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	101		
2878	2014	716115	716058	116011	TICINO	IBCH	IBCH	Elmidae	Coleoptera	Insecta	IBCH	11		
2885	2014	716115	716058	116011	TICINO	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	9		
2879	2014	716115	716058	116011	TICINO	IBCH	IBCH	Hydraenidae	Coleoptera	Insecta	IBCH	5		
2886	2014	716115	716058	116011	TICINO	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	11		
2876	2014	716115	716058	116011	TICINO	IBCH	IBCH	Nemathelminthes	Nemathelminthes	Nemathelminthes	IBCH	1		
2877	2014	716115	716058	116011	TICINO	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	11		
2875	2014	716115	716058	116011	TICINO	IBCH	IBCH	Planariidae	Plathelminthes	Turbellaria	IBCH	16		
2887	2014	716115	716058	116011	TICINO	IBCH	IBCH	Psychodidae	Diptera	Insecta	IBCH	3		
2880	2014	716115	716058	116011	TICINO	IBCH	IBCH	Scirtidae_(=Helodidae)	Coleoptera	Insecta	IBCH	11		
2888	2014	716115	716058	116011	TICINO	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	11		
2889	2014	716115	716058	116011	TICINO	IBCH	IBCH	Tipulidae	Diptera	Insecta	IBCH	1		
74	2014	716155	716000	155018	TICINO	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	101		
1344	2014	716155	716000	155018	TICINO	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	1		
1345	2014	716155	716000	155018	TICINO	Ecdyonurus_helveticus_Komplex	Ecdyonurus	Heptageniidae	Ephemeroptera	Insecta	EPT	11		
1346	2014	716155	716000	155018	TICINO	Epeorus_alpicola	Epeorus	Heptageniidae	Ephemeroptera	Insecta	EPT	1		
1347	2014	716155	716000	155018	TICINO	Rhithrogena_hybrida_Komplex	Rhithrogena	Heptageniidae	Ephemeroptera	Insecta	EPT	3		
1348	2014	716155	716000	155018	TICINO	Leuctra_braueri	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	1		
1349	2014	716155	716000	155018	TICINO	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	10		
1353	2014	716155	716000	155018	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	6		
1350	2014	716155	716000	155018	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
1351	2014	716155	716000	155018	TICINO	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1352	2014	716155	716000	155018	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1354	2014	716155	716000	155018	TICINO	Rhyacophila_intermedia	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	10		
2891	2014	716155	716000	155018	TICINO	IBCH	IBCH	Athericidae	Diptera	Insecta	IBCH	7		
2892	2014	716155	716000	155018	TICINO	IBCH	IBCH	Blephariceridae	Diptera	Insecta	IBCH	4		
2893	2014	716155	716000	155018	TICINO	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	11		
2894	2014	716155	716000	155018	TICINO	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	1		
2890	2014	716155	716000	155018	TICINO	IBCH	IBCH	Hydrophilidae	Coleoptera	Insecta	IBCH	1		
2895	2014	716155	716000	155018	TICINO	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	1		
2896	2014	716155	716000	155018	TICINO	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	11		
75	2014	716235	716000	235392	RHEIN	Alainites_muticus	Alainites	Baetidae	Ephemeroptera	Insecta	EPT	8		
1355	2014	716235	716000	235392	RHEIN	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	101		
1356	2014	716235	716000	235392	RHEIN	Baetis_lutheri_Komplex	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	1		
1357	2014	716235	716000	235392	RHEIN	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	11		
1367	2014	716235	716000	235392	RHEIN	Capnioneura_nemuroides	Capnioneura	Capniidae	Plecoptera	Insecta	EPT	4		
1374	2014	716235	716000	235392	RHEIN	Siphonoperla_torrentium	Siphonoperla	Chloroperlidae	Plecoptera	Insecta	EPT	1		
1361	2014	716235	716000	235392	RHEIN	Ephemera_danica	Ephemera	Ephemeridae	Ephemeroptera	Insecta	EPT	1		
1377	2014	716235	716000	235392	RHEIN	Glossosoma_Komplex	Glossosoma	Glossosomatidae	Trichoptera	Insecta	EPT	5		
1358	2014	716235	716000	235392	RHEIN	Ecdyonurus_helveticus_Komplex	Ecdyonurus	Heptageniidae	Ephemeroptera	Insecta	EPT	5		
1359	2014	716235	716000	235392	RHEIN	Ecdyonurus_venosus_Komplex	Ecdyonurus	Heptageniidae	Ephemeroptera	Insecta	EPT	5		
1360	2014	716235	716000	235392	RHEIN	Epeorus_assimilis	Epeorus	Heptageniidae	Ephemeroptera	Insecta	EPT	1		
1362	2014	716235	716000	235392	RHEIN	Rhithrogena_hybrida_Komplex	Rhithrogena	Heptageniidae	Ephemeroptera	Insecta	EPT	8		
1363	2014	716235	716000	235392	RHEIN	Rhithrogena_semicolorata_Komplex	Rhithrogena	Heptageniidae	Ephemeroptera	Insecta	EPT	101		
#1364	2014	716235	716000	235392	RHEIN	Rhithrogena_semicolorata_Komplex	Rhithrogena	Heptageniidae	Ephemeroptera	Insecta	EPT	2		
1378	2014	716235	716000	235392	RHEIN	Hydropsyche_Komplex	Hydropsyche	Hydropsychidae	Trichoptera	Insecta	EPT	11		
1369	2014	716235	716000	235392	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	101		
1376	2014	716235	716000	235392	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
1365	2014	716235	716000	235392	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1371	2014	716235	716000	235392	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
1370	2014	716235	716000	235392	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	5		
1373	2014	716235	716000	235392	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1875	2014	716235	716000	235392	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
1379	2014	716235	716000	235392	RHEIN	Odontocerum_albicorne	Odontocerum	Odontoceridae	Trichoptera	Insecta	EPT	1		
1375	2014	716235	716000	235392	RHEIN	Perla_grandis	Perla	Perlidae	Plecoptera	Insecta	EPT	7		
1372	2014	716235	716000	235392	RHEIN	Perla_marginata	Perla	Perlidae	Plecoptera	Insecta	EPT	3		
1368	2014	716235	716000	235392	RHEIN	Isoperla_Komplex	Isoperla	Perlodidae	Plecoptera	Insecta	EPT	11		
1380	2014	716235	716000	235392	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	3		
#1381	2014	716235	716000	235392	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	2		
1366	2014	716235	716000	235392	RHEIN	Brachyptera_risi	Brachyptera	Taeniopterygidae	Plecoptera	Insecta	EPT	101		
2905	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Athericidae	Diptera	Insecta	IBCH	11		
2906	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Ceratopogonidae	Diptera	Insecta	IBCH	1		
2907	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	11		
2902	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Dytiscidae	Coleoptera	Insecta	IBCH	2		
2903	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Elmidae	Coleoptera	Insecta	IBCH	11		
2908	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	9		
2901	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Gammaridae	Amphipoda	Crustacea	IBCH	4		
2900	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Hydracarina	Hydracarina	Acari	IBCH	4		
2904	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Hydraenidae	Coleoptera	Insecta	IBCH	11		
2909	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	11		
2898	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	11		
2897	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Planariidae	Plathelminthes	Turbellaria	IBCH	4		
2910	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Psychodidae	Diptera	Insecta	IBCH	1		
2911	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	101		
2899	2014	716235	716000	235392	RHEIN	IBCH	IBCH	Sphaeriidae	Bivalvia	Mollusca	IBCH	2		
76	2014	716275	717000	275691	RHEIN	Alainites_muticus	Alainites	Baetidae	Ephemeroptera	Insecta	EPT	11		
1382	2014	716275	717000	275691	RHEIN	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	11		
1383	2014	716275	717000	275691	RHEIN	Caenis_horaria	Caenis	Caenidae	Ephemeroptera	Insecta	EPT	1		
1384	2014	716275	717000	275691	RHEIN	Ephemera_danica	Ephemera	Ephemeridae	Ephemeroptera	Insecta	EPT	11		
1395	2014	716275	717000	275691	RHEIN	Hydropsyche_Komplex	Hydropsyche	Hydropsychidae	Trichoptera	Insecta	EPT	6		
1385	2014	716275	717000	275691	RHEIN	Habroleptoides_confusa	Habroleptoides	Leptophlebiidae	Ephemeroptera	Insecta	EPT	11		
1386	2014	716275	717000	275691	RHEIN	Habrophlebia_lauta	Habrophlebia	Leptophlebiidae	Ephemeroptera	Insecta	EPT	11		
1387	2014	716275	717000	275691	RHEIN	Paraleptophlebia_submarginata	Paraleptophlebia	Leptophlebiidae	Ephemeroptera	Insecta	EPT	3		
1389	2014	716275	717000	275691	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	1		
1391	2014	716275	717000	275691	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
1392	2014	716275	717000	275691	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
1393	2014	716275	717000	275691	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
1394	2014	716275	717000	275691	RHEIN	Glyphotaelius_pellucidus	Glyphotaelius	Limnephilidae	Trichoptera	Insecta	EPT	2		
1390	2014	716275	717000	275691	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	10		
1397	2014	716275	717000	275691	RHEIN	Plectrocnemia_Komplex	Plectrocnemia	Polycentropodidae	Trichoptera	Insecta	EPT	8		
1396	2014	716275	717000	275691	RHEIN	Lype_reducta	Lype	Psychomyiidae	Trichoptera	Insecta	EPT	1		
1401	2014	716275	717000	275691	RHEIN	Tinodes_Komplex	Tinodes	Psychomyiidae	Trichoptera	Insecta	EPT	3		
1398	2014	716275	717000	275691	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	11		
#1399	2014	716275	717000	275691	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	11		
1400	2014	716275	717000	275691	RHEIN	Sericostoma_Komplex	Sericostoma	Sericostomatidae	Trichoptera	Insecta	EPT	2		
1388	2014	716275	717000	275691	RHEIN	Brachyptera_risi	Brachyptera	Taeniopterygidae	Plecoptera	Insecta	EPT	1		
3248	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Anthomyiidae	Diptera	Insecta	IBCH	1		
3249	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Athericidae	Diptera	Insecta	IBCH	11		
3250	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Ceratopogonidae	Diptera	Insecta	IBCH	1		
3251	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	101		
3246	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Elmidae	Coleoptera	Insecta	IBCH	2		
3252	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	4		
3241	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Erpobdellidae	Hirudinea	Annelida	IBCH	1		
3245	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Gammaridae	Amphipoda	Crustacea	IBCH	101		
3244	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Hydracarina	Hydracarina	Acari	IBCH	2		
3247	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Hydraenidae	Coleoptera	Insecta	IBCH	3		
3253	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	8		
3240	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Nemathelminthes	Nemathelminthes	Nemathelminthes	IBCH	1		
3242	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	11		
3254	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Psychodidae	Diptera	Insecta	IBCH	2		
3255	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	11		
3243	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Sphaeriidae	Bivalvia	Mollusca	IBCH	11		
3256	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Stratiomyidae	Diptera	Insecta	IBCH	1		
3257	2014	716275	717000	275691	RHEIN	IBCH	IBCH	Tipulidae	Diptera	Insecta	IBCH	1		
77	2014	722179	723000	179143	RHEIN	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	11		
1402	2014	722179	723000	179143	RHEIN	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	1		
1403	2014	722179	723000	179143	RHEIN	Ecdyonurus_helveticus_Komplex	Ecdyonurus	Heptageniidae	Ephemeroptera	Insecta	EPT	1		
1404	2014	722179	723000	179143	RHEIN	Rhithrogena_loyolaea	Rhithrogena	Heptageniidae	Ephemeroptera	Insecta	EPT	1		
1405	2014	722179	723000	179143	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
1407	2014	722179	723000	179143	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1408	2014	722179	723000	179143	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1406	2014	722179	723000	179143	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1409	2014	722179	723000	179143	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	6		
2914	2014	722179	723000	179143	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	6		
2915	2014	722179	723000	179143	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	10		
2912	2014	722179	723000	179143	RHEIN	IBCH	IBCH	Nemathelminthes	Nemathelminthes	Nemathelminthes	IBCH	2		
2913	2014	722179	723000	179143	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	11		
2916	2014	722179	723000	179143	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	2		
78	2014	722219	722626	220009	RHEIN	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	2		
1415	2014	722219	722626	220009	RHEIN	Silo_pallipes	Silo	Goeridae	Trichoptera	Insecta	EPT	99		
1410	2014	722219	722626	220009	RHEIN	Ecdyonurus_venosus_Komplex	Ecdyonurus	Heptageniidae	Ephemeroptera	Insecta	EPT	3		
1412	2014	722219	722626	220009	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1411	2014	722219	722626	220009	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
1413	2014	722219	722626	220009	RHEIN	Plectrocnemia_Komplex	Plectrocnemia	Polycentropodidae	Trichoptera	Insecta	EPT	4		
1414	2014	722219	722626	220009	RHEIN	Tinodes_Komplex	Tinodes	Psychomyiidae	Trichoptera	Insecta	EPT	7		
2923	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Asellidae	Isopoda	Crustacea	IBCH	1		
2925	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	11		
2924	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Elmidae	Coleoptera	Insecta	IBCH	11		
2926	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	4		
2922	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Gammaridae	Amphipoda	Crustacea	IBCH	101		
2921	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Hydracarina	Hydracarina	Acari	IBCH	2		
2920	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Hydrobiidae	Gastropoda	Mollusca	IBCH	9		
2918	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Nemathelminthes	Nemathelminthes	Nemathelminthes	IBCH	1		
2919	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	11		
2917	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Planariidae	Plathelminthes	Turbellaria	IBCH	101		
2927	2014	722219	722626	220009	RHEIN	IBCH	IBCH	Psychodidae	Diptera	Insecta	IBCH	4		
79	2014	722259	723000	259920	RHEIN	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	101		
1423	2014	722259	723000	259920	RHEIN	Hydropsyche_Komplex	Hydropsyche	Hydropsychidae	Trichoptera	Insecta	EPT	1		
1422	2014	722259	723000	259920	RHEIN	Hydropsyche_siltalai	Hydropsyche	Hydropsychidae	Trichoptera	Insecta	EPT	9		
1416	2014	722259	723000	259920	RHEIN	Habrophlebia_lauta	Habrophlebia	Leptophlebiidae	Ephemeroptera	Insecta	EPT	11		
1417	2014	722259	723000	259920	RHEIN	Paraleptophlebia_submarginata	Paraleptophlebia	Leptophlebiidae	Ephemeroptera	Insecta	EPT	3		
1420	2014	722259	723000	259920	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
1421	2014	722259	723000	259920	RHEIN	Glyphotaelius_pellucidus	Glyphotaelius	Limnephilidae	Trichoptera	Insecta	EPT	1		
1424	2014	722259	723000	259920	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1418	2014	722259	723000	259920	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
1419	2014	722259	723000	259920	RHEIN	Nemurella_pictetii	Nemurella	Nemouridae	Plecoptera	Insecta	EPT	11		
1425	2014	722259	723000	259920	RHEIN	Polycentropus_Komplex	Polycentropus	Polycentropodidae	Trichoptera	Insecta	EPT	2		
1426	2014	722259	723000	259920	RHEIN	Sericostoma_Komplex	Sericostoma	Sericostomatidae	Trichoptera	Insecta	EPT	2		
2936	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Asellidae	Isopoda	Crustacea	IBCH	11		
2937	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Calopterygidae	Odonata	Insecta	IBCH	2		
2941	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Ceratopogonidae	Diptera	Insecta	IBCH	11		
2942	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	101		
2928	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Dugesiidae	Plathelminthes	Turbellaria	IBCH	9		
2938	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Dytiscidae	Coleoptera	Insecta	IBCH	2		
2939	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Elmidae	Coleoptera	Insecta	IBCH	2		
2935	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Gammaridae	Amphipoda	Crustacea	IBCH	101		
2934	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Hydracarina	Hydracarina	Acari	IBCH	11		
2943	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	7		
2931	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Lymnaeidae	Gastropoda	Mollusca	IBCH	11		
2929	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Nemathelminthes	Nemathelminthes	Nemathelminthes	IBCH	15		
2930	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	101		
2932	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Planorbidae	Gastropoda	Mollusca	IBCH	4		
2940	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Scirtidae_(=Helodidae)	Coleoptera	Insecta	IBCH	1		
2944	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	1001		
2933	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Sphaeriidae	Bivalvia	Mollusca	IBCH	2		
2945	2014	722259	723000	259920	RHEIN	IBCH	IBCH	Tipulidae	Diptera	Insecta	IBCH	1		
80	2014	728203	728752	204000	RHEIN	Chloroperla_susemicheli	Chloroperla	Chloroperlidae	Plecoptera	Insecta	EPT	1		
1427	2014	728203	728752	204000	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
1430	2014	728203	728752	204000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	8		
1431	2014	728203	728752	204000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Permistus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1428	2014	728203	728752	204000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
1429	2014	728203	728752	204000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	9		
1432	2014	728203	728752	204000	RHEIN	Rhyacophila_sensu_str_Komplex	Rhyacophila	Rhyacophilidae	Trichoptera	Insecta	EPT	2		
2949	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Ceratopogonidae	Diptera	Insecta	IBCH	1		
2950	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	111		
2951	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Empididae	Diptera	Insecta	IBCH	2		
2952	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	6		
2948	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Niphargidae	Amphipoda	Crustacea	IBCH	28		
2947	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	22		
2946	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Planariidae	Plathelminthes	Turbellaria	IBCH	27		
2953	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Psychodidae	Diptera	Insecta	IBCH	1		
2954	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	143		
2955	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Stratiomyidae	Diptera	Insecta	IBCH	1		
2956	2014	728203	728752	204000	RHEIN	IBCH	IBCH	Thaumaleidae	Diptera	Insecta	IBCH	1		
81	2014	728227	729000	227421	RHEIN	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	1		
1433	2014	728227	729000	227421	RHEIN	Baetis_rhodani	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	3		
1441	2014	728227	729000	227421	RHEIN	Glossosoma_Komplex	Glossosoma	Glossosomatidae	Trichoptera	Insecta	EPT	1		
1434	2014	728227	729000	227421	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
1438	2014	728227	729000	227421	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1439	2014	728227	729000	227421	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1440	2014	728227	729000	227421	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Permistus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
1436	2014	728227	729000	227421	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	101		
1435	2014	728227	729000	227421	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	6		
1437	2014	728227	729000	227421	RHEIN	Protonemura_auberti_Komplex	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	6		
2959	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Chironomidae	Diptera	Insecta	IBCH	11		
2960	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Limoniidae	Diptera	Insecta	IBCH	11		
2958	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Niphargidae	Amphipoda	Crustacea	IBCH	11		
2957	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Oligochaeta	Oligochaeta	Annelida	IBCH	7		
2961	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Simuliidae	Diptera	Insecta	IBCH	11		
2962	2014	728227	729000	227421	RHEIN	IBCH	IBCH	Tipulidae	Diptera	Insecta	IBCH	7		
82	2014	728243	728003	244000	RHEIN	Alainites_muticus	Alainites	Baetidae	Ephemeroptera	Insecta	EPT	1		
1442	2014	728243	728003	244000	RHEIN	Baetis_alpinus	Baetis	Baetidae	Ephemeroptera	Insecta	EPT	11		
